Ejecucion,Fila,Columna,Valor
1,1,82,0.7861328125
1,1,83,0.37036132812
1,1,84,-0.123046875
1,1,85,0.28833007812
1,1,86,0.53515625
1,1,87,0.458984375
1,1,88,-0.10559082031
1,1,89,-0.11547851562
1,1,90,0.5927734375
1,1,91,0.018997192383
1,1,92,-0.54736328125
1,1,93,0.2880859375
1,1,94,0.019012451172
1,1,95,0.15270996094
1,1,96,-0.47412109375
1,1,97,-0.27221679688
1,1,98,-0.033203125
1,1,99,-0.5
1,1,100,0.068481445312
1,1,101,0.45532226562
1,1,102,0.15600585938
1,1,103,-0.24768066406
1,1,104,0.034484863281
1,1,105,0.32861328125
1,1,106,0.08642578125
1,1,107,0.43579101562
1,1,108,0.13146972656
1,1,109,0.22021484375
1,1,110,0.034027099609
1,1,111,-0.057769775391
1,1,112,-0.0036487579346
1,1,113,0.037292480469
1,1,114,0.037628173828
1,1,115,-0.049133300781
1,1,116,-0.17272949219
1,1,117,0.058166503906
1,1,118,0.024780273438
1,1,119,-0.057769775391
1,1,120,-0.11999511719
1,1,121,0.096984863281
1,1,122,0.014137268066
1,1,123,0.017425537109
1,1,124,-0.0072898864746
1,1,125,-3.3557415009e-05
1,2,1,0.82958984375
1,2,2,1.978515625
1,2,3,-2.99609375
1,2,4,-0.60693359375
1,2,5,-0.591796875
1,2,6,1.1513671875
1,2,7,-2.046875
1,2,8,0.16345214844
1,2,9,2.26953125
1,2,10,-0.02685546875
1,2,11,-0.083740234375
1,2,12,1.931640625
1,2,13,-3.345703125
1,2,14,-2.888671875
1,2,15,0.3935546875
1,2,16,-1.888671875
1,2,17,0.30590820312
1,2,18,-0.50244140625
1,2,19,1.484375
1,2,20,-0.94873046875
1,2,21,-0.72314453125
1,2,22,2.2578125
1,2,23,-0.65625
1,2,24,0.016571044922
1,2,25,0.021575927734
1,2,26,-3.15234375
1,2,27,2.265625
1,2,28,1.0390625
1,2,29,1.2294921875
1,2,30,-0.56396484375
1,2,31,0.77392578125
1,2,32,0.031051635742
1,2,33,-2.201171875
1,2,34,-1.123046875
1,2,35,0.14953613281
1,2,36,-0.376953125
1,2,37,0.22119140625
1,2,38,1.294921875
1,2,39,1.38671875
1,2,40,0.9921875
1,2,41,0.837890625
1,2,42,2.140625
1,2,43,-1.6884765625
1,2,44,2.486328125
1,2,45,0.388671875
1,2,46,1.16796875
1,2,47,-0.16552734375
1,2,48,1.0048828125
1,2,49,-0.48364257812
1,2,50,-1.048828125
1,2,51,0.3115234375
1,2,52,0.8291015625
1,2,53,1.126953125
1,2,54,-0.90625
1,2,55,1.7197265625
1,2,56,-0.31616210938
1,2,57,0.7646484375
1,2,58,-0.0034370422363
1,2,59,-0.650390625
1,2,60,-0.099182128906
1,2,61,-0.14379882812
1,2,62,1.1728515625
1,2,63,1.2138671875
1,2,64,-0.68603515625
1,2,65,0.50732421875
1,2,66,-0.59521484375
1,2,67,-0.681640625
1,2,68,0.031555175781
1,2,69,-0.044860839844
1,2,70,-0.3857421875
1,2,71,0.42846679688
1,2,72,0.5556640625
1,2,73,-0.73681640625
1,2,74,-0.19482421875
1,2,75,0.43530273438
1,2,76,1.0078125
1,2,77,0.036834716797
1,2,78,0.14086914062
1,2,79,0.21655273438
1,2,80,-1.216796875
1,2,81,0.14123535156
1,2,82,0.24963378906
1,2,83,-0.23547363281
1,2,84,-0.7890625
1,2,85,-0.65576171875
1,2,86,0.19079589844
1,2,87,0.37573242188
1,2,88,-0.24279785156
1,2,89,-0.013442993164
1,2,90,-0.17004394531
1,2,91,-0.7900390625
1,2,92,0.066650390625
1,2,93,0.48901367188
1,2,94,-1.068359375
1,2,95,0.44091796875
1,2,96,0.32153320312
1,2,97,-0.43481445312
1,2,98,0.18530273438
1,2,99,0.14965820312
1,2,100,-0.10363769531
1,2,101,-0.18005371094
1,2,102,0.19665527344
1,2,103,0.45678710938
1,2,104,-0.17883300781
1,2,105,0.13928222656
1,2,106,-0.19909667969
1,2,107,-0.142578125
1,2,108,-0.058685302734
1,2,109,-0.0045700073242
1,2,110,0.039794921875
1,2,111,0.06298828125
1,2,112,-0.095520019531
1,2,113,0.14758300781
1,2,114,-0.076293945312
1,2,115,0.08984375
1,2,116,-0.019393920898
1,2,117,-0.042205810547
1,2,118,0.13708496094
1,2,119,-0.077697753906
1,2,120,-0.057403564453
1,2,121,-0.086669921875
1,2,122,0.051605224609
1,2,123,-0.013656616211
1,2,124,-0.0022125244141
1,2,125,0.0023632049561
1,3,1,-1.099609375
1,3,2,-2.603515625
1,3,3,-0.48364257812
1,3,4,1.0029296875
1,3,5,-1.857421875
1,3,6,-0.11535644531
1,3,7,-1.91796875
1,3,8,-1.66796875
1,3,9,1.91015625
1,3,10,1.224609375
1,3,11,-1.29296875
1,3,12,0.39990234375
1,3,13,-2.154296875
1,3,14,-0.587890625
1,3,15,1.9892578125
1,3,16,-0.34692382812
1,3,17,1.9365234375
1,3,18,0.00079822540283
1,3,19,0.14611816406
1,3,20,-0.056732177734
1,3,21,1.28125
1,3,22,1.65234375
1,3,23,-0.80419921875
1,3,24,-2.404296875
1,3,25,1.5771484375
1,3,26,3.482421875
1,3,27,-0.20275878906
1,3,28,-1.62109375
1,3,29,-0.17639160156
1,3,30,-0.11187744141
1,3,31,-1.4375
1,3,32,2.64453125
1,3,33,1.2099609375
1,3,34,2.0546875
1,3,35,-0.625
1,3,36,-1.0419921875
1,3,37,-0.28857421875
1,3,38,0.58447265625
1,3,39,-1.2509765625
1,3,40,-1.947265625
1,3,41,0.6865234375
1,3,42,1.52734375
1,3,43,0.18310546875
1,3,44,0.26586914062
1,3,45,0.34252929688
1,3,46,0.096435546875
1,3,47,-1.58203125
1,3,48,0.21044921875
1,3,49,0.051025390625
1,3,50,0.75830078125
1,3,51,-1.05859375
1,3,52,0.68017578125
1,3,53,0.083679199219
1,3,54,-0.38134765625
1,3,55,-1.4267578125
1,3,56,1.345703125
1,3,57,0.35498046875
1,3,58,0.18688964844
1,3,59,0.52294921875
1,3,60,-0.80859375
1,3,61,0.24975585938
1,3,62,-0.39038085938
1,3,63,-0.12213134766
1,3,64,-0.0058784484863
1,3,65,-0.086730957031
1,3,66,1.3115234375
1,3,67,1.498046875
1,3,68,-1.5029296875
1,3,69,0.15515136719
1,3,70,1.3935546875
1,3,71,0.31762695312
1,3,72,0.44213867188
1,3,73,0.2470703125
1,3,74,0.5693359375
1,3,75,-0.560546875
1,3,76,-0.21826171875
1,3,77,-0.26904296875
1,3,78,0.31860351562
1,3,79,0.23461914062
1,3,80,-0.20666503906
1,3,81,-0.10302734375
1,3,82,-0.423828125
1,3,83,0.40185546875
1,3,84,0.098815917969
1,3,85,0.37768554688
1,3,86,0.6572265625
1,3,87,0.923828125
1,3,88,-0.32690429688
1,3,89,-0.2587890625
1,3,90,-0.67724609375
1,3,91,-0.40991210938
1,3,92,-0.47680664062
1,3,93,0.6025390625
1,3,94,-0.067749023438
1,3,95,-0.13452148438
1,3,96,-0.039825439453
1,3,97,-0.15832519531
1,3,98,-0.16772460938
1,3,99,-0.35278320312
1,3,100,-0.20104980469
1,3,101,0.22607421875
1,3,102,-0.30102539062
1,3,103,-0.17199707031
1,3,104,-0.17846679688
1,3,105,-0.18249511719
1,3,106,-0.48828125
1,3,107,-0.12976074219
1,3,108,-0.2431640625
1,3,109,0.23754882812
1,3,110,-0.2158203125
1,3,111,-0.20104980469
1,3,112,0.17858886719
1,3,113,0.19128417969
1,3,114,-0.11871337891
1,3,115,-0.1259765625
1,3,116,0.14392089844
1,3,117,-0.0079574584961
1,3,118,0.062133789062
1,3,119,-0.041656494141
1,3,120,0.0322265625
1,3,121,-0.025177001953
1,3,122,0.11395263672
1,3,123,0.038391113281
1,3,124,0.0067138671875
1,3,125,0.00146484375
1,4,1,-0.72265625
1,4,2,0.63525390625
1,4,3,-3.904296875
1,4,4,1.6796875
1,4,5,0.80712890625
1,4,6,-1.181640625
1,4,7,2.451171875
1,4,8,1.5947265625
1,4,9,2.625
1,4,10,2.150390625
1,4,11,-0.097106933594
1,4,12,-0.09130859375
1,4,13,0.771484375
1,4,14,1.4638671875
1,4,15,-2.349609375
1,4,16,2.587890625
1,4,17,-1.7509765625
1,4,18,-2.0703125
1,4,19,1.3623046875
1,4,20,-0.25634765625
1,4,21,1.005859375
1,4,22,1.640625
1,4,23,-0.90966796875
1,4,24,1.3095703125
1,4,25,2.294921875
1,4,26,-0.78515625
1,4,27,-2.28125
1,4,28,-0.20336914062
1,4,29,-0.059722900391
1,4,30,-1.6572265625
1,4,31,0.5341796875
1,4,32,1.49609375
1,4,33,-0.4951171875
1,4,34,-0.7060546875
1,4,35,1.431640625
1,4,36,0.40576171875
1,4,37,0.30078125
1,4,38,1.302734375
1,4,39,-2.103515625
1,4,40,2.2734375
1,4,41,1.1826171875
1,4,42,-0.89208984375
1,4,43,0.45043945312
1,4,44,-0.5322265625
1,4,45,0.95751953125
1,4,46,-1.3349609375
1,4,47,-0.68212890625
1,4,48,0.34936523438
1,4,49,1.080078125
1,4,50,2.673828125
1,4,51,0.41064453125
1,4,52,-0.1728515625
1,4,53,-0.49536132812
1,4,54,0.12292480469
1,4,55,-0.7841796875
1,4,56,1.158203125
1,4,57,-0.28515625
1,4,58,-0.55908203125
1,4,59,-0.36694335938
1,4,60,-0.876953125
1,4,61,0.37182617188
1,4,62,1.349609375
1,4,63,-0.70947265625
1,4,64,-1.111328125
1,4,65,0.78466796875
1,4,66,0.5029296875
1,4,67,-0.40356445312
1,4,68,-0.2099609375
1,4,69,0.20812988281
1,4,70,0.5478515625
1,4,71,-0.16394042969
1,4,72,0.13000488281
1,4,73,-0.076110839844
1,4,74,-0.37109375
1,4,75,-0.32861328125
1,4,76,-0.21362304688
1,4,77,1.458984375
1,4,78,0.48559570312
1,4,79,0.92919921875
1,4,80,0.49609375
1,4,81,0.057006835938
1,4,82,-0.65478515625
1,4,83,0.025207519531
1,4,84,-0.685546875
1,4,85,-0.3447265625
1,4,86,-0.77685546875
1,4,87,-0.047332763672
1,4,88,0.388671875
1,4,89,-0.37890625
1,4,90,0.59716796875
1,4,91,0.099975585938
1,4,92,0.2431640625
1,4,93,-0.10827636719
1,4,94,-0.36352539062
1,4,95,0.28857421875
1,4,96,-0.36108398438
1,4,97,-0.085388183594
1,4,98,0.18383789062
1,4,99,0.63720703125
1,4,100,0.37426757812
1,4,101,-0.177734375
1,4,102,-0.3427734375
1,4,103,-0.23266601562
1,4,104,0.255859375
1,4,105,0.028991699219
1,4,106,-0.21960449219
1,4,107,0.34375
1,4,108,0.34204101562
1,4,109,-0.015571594238
1,4,110,0.14147949219
1,4,111,0.17919921875
1,4,112,0.075500488281
1,4,113,0.14855957031
1,4,114,0.21057128906
1,4,115,-0.17895507812
1,4,116,0.0053787231445
1,4,117,-0.078063964844
1,4,118,-0.0031661987305
1,4,119,-0.079528808594
1,4,120,-0.0458984375
1,4,121,-0.022018432617
1,4,122,0.066284179688
1,4,123,0.015640258789
1,4,124,-0.0033435821533
1,4,125,-0.0013790130615
1,5,1,-4.09375
1,5,2,-0.705078125
1,5,3,1.6494140625
1,5,4,2.875
1,5,5,-0.88134765625
1,5,6,-0.302734375
1,5,7,-0.057281494141
1,5,8,0.71826171875
1,5,9,-2.546875
1,5,10,1.4931640625
1,5,11,0.23974609375
1,5,12,2.39453125
1,5,13,2.72265625
1,5,14,-0.38208007812
1,5,15,-0.71337890625
1,5,16,0.625
1,5,17,1.888671875
1,5,18,0.35668945312
1,5,19,0.9755859375
1,5,20,1.4462890625
1,5,21,-0.35717773438
1,5,22,-0.027389526367
1,5,23,-2.32421875
1,5,24,0.15197753906
1,5,25,1.1904296875
1,5,26,-0.62841796875
1,5,27,1.296875
1,5,28,1.2451171875
1,5,29,1.8037109375
1,5,30,2.26171875
1,5,31,-0.00058317184448
1,5,32,0.0065307617188
1,5,33,0.77099609375
1,5,34,2.236328125
1,5,35,1.1748046875
1,5,36,0.685546875
1,5,37,-2.3828125
1,5,38,-1.326171875
1,5,39,-0.22644042969
1,5,40,-1.603515625
1,5,41,-0.78515625
1,5,42,0.310546875
1,5,43,0.42919921875
1,5,44,0.99951171875
1,5,45,-0.56689453125
1,5,46,0.703125
1,5,47,2.4375
1,5,48,0.51611328125
1,5,49,-0.61181640625
1,5,50,0.077209472656
1,5,51,-1.650390625
1,5,52,0.66845703125
1,5,53,-0.040405273438
1,5,54,-0.24108886719
1,5,55,-0.771484375
1,5,56,0.4736328125
1,5,57,1.5693359375
1,5,58,-0.27783203125
1,5,59,-0.51123046875
1,5,60,-1.486328125
1,5,61,0.2451171875
1,5,62,1.8720703125
1,5,63,0.0038223266602
1,5,64,0.32348632812
1,5,65,0.17614746094
1,5,66,-0.9462890625
1,5,67,0.8076171875
1,5,68,0.58642578125
1,5,69,-0.77685546875
1,5,70,-0.10247802734
1,5,71,-0.51171875
1,5,72,0.23779296875
1,5,73,0.64208984375
1,5,74,0.12457275391
1,5,75,-0.016723632812
1,5,76,-0.19311523438
1,5,77,-0.17810058594
1,5,78,0.953125
1,5,79,0.25024414062
1,5,80,0.18188476562
1,5,81,-0.6201171875
1,5,82,-0.81396484375
1,5,83,-0.8544921875
1,5,84,0.3115234375
1,5,85,-0.50927734375
1,5,86,0.83154296875
1,5,87,-1.296875
1,5,88,-0.11669921875
1,5,89,0.087707519531
1,5,90,0.52685546875
1,5,91,-0.011825561523
1,5,92,-0.287109375
1,5,93,0.24890136719
1,5,94,-0.5615234375
1,5,95,0.35205078125
1,5,96,0.26708984375
1,5,97,0.014137268066
1,5,98,0.11499023438
1,5,99,-0.19311523438
1,5,100,-0.10900878906
1,5,101,0.068542480469
1,5,102,-0.071655273438
1,5,103,0.14526367188
1,5,104,-0.056518554688
1,5,105,-0.18139648438
1,5,106,-0.24658203125
1,5,107,0.076477050781
1,5,108,-0.33276367188
1,5,109,-0.2314453125
1,5,110,0.1376953125
1,5,111,0.18676757812
1,5,112,0.19750976562
1,5,113,-0.13000488281
1,5,114,0.35766601562
1,5,115,-0.095031738281
1,5,116,-0.00019550323486
1,5,117,0.047393798828
1,5,118,0.02033996582
1,5,119,0.073120117188
1,5,120,-0.058258056641
1,5,121,-0.023651123047
1,5,122,-0.045349121094
1,5,123,0.0087432861328
1,5,124,0.0081024169922
1,5,125,-0.0015783309937
1,6,1,1.0751953125
1,6,2,-1.482421875
1,6,3,-1.0205078125
1,6,4,-0.48950195312
1,6,5,-0.4052734375
1,6,6,-2.583984375
1,6,7,-0.41259765625
1,6,8,-0.6552734375
1,6,9,-0.5234375
1,6,10,0.97509765625
1,6,11,-3.39453125
1,6,12,1.224609375
1,6,13,0.6796875
1,6,14,1.5595703125
1,6,15,0.2548828125
1,6,16,-1.052734375
1,6,17,-2.560546875
1,6,18,-0.3603515625
1,6,19,-0.84130859375
1,6,20,-3.78515625
1,6,21,2.17578125
1,6,22,-0.73486328125
1,6,23,0.42700195312
1,6,24,-1.03515625
1,6,25,-1.3525390625
1,6,26,-0.74658203125
1,6,27,0.75439453125
1,6,28,1.2939453125
1,6,29,-1.150390625
1,6,30,-2.16015625
1,6,31,1.2236328125
1,6,32,0.875
1,6,33,1.50390625
1,6,34,-0.0030956268311
1,6,35,-1.2861328125
1,6,36,0.022872924805
1,6,37,1.1513671875
1,6,38,1.8017578125
1,6,39,0.61669921875
1,6,40,-0.095947265625
1,6,41,0.6162109375
1,6,42,-0.67138671875
1,6,43,0.24169921875
1,6,44,1.111328125
1,6,45,0.23864746094
1,6,46,0.23034667969
1,6,47,0.96142578125
1,6,48,-0.39624023438
1,6,49,-0.63671875
1,6,50,1.23828125
1,6,51,-1.1806640625
1,6,52,0.18872070312
1,6,53,0.23327636719
1,6,54,-0.8837890625
1,6,55,1.373046875
1,6,56,0.7841796875
1,6,57,-0.875
1,6,58,0.47387695312
1,6,59,-1.3671875
1,6,60,0.28076171875
1,6,61,0.16040039062
1,6,62,-1.1748046875
1,6,63,-0.069702148438
1,6,64,-0.32470703125
1,6,65,-1.044921875
1,6,66,-0.068969726562
1,6,67,1.4921875
1,6,68,-1.123046875
1,6,69,0.47900390625
1,6,70,-0.58642578125
1,6,71,-1.3359375
1,6,72,-0.3662109375
1,6,73,1.4384765625
1,6,74,0.3564453125
1,6,75,-0.74658203125
1,6,76,0.544921875
1,6,77,-0.045043945312
1,6,78,1.0380859375
1,6,79,0.17272949219
1,6,80,-0.63232421875
1,6,81,0.1337890625
1,6,82,0.46142578125
1,6,83,-1.16796875
1,6,84,0.37060546875
1,6,85,0.092407226562
1,6,86,-0.55615234375
1,6,87,-0.7451171875
1,6,88,0.35327148438
1,6,89,-1.068359375
1,6,90,-0.021896362305
1,6,91,-0.078918457031
1,6,92,0.12524414062
1,6,93,-0.17114257812
1,6,94,-0.37744140625
1,6,95,-0.33642578125
1,6,96,0.32788085938
1,6,97,-0.5693359375
1,6,98,0.02067565918
1,6,99,-0.032165527344
1,6,100,-0.49169921875
1,6,101,-0.1181640625
1,6,102,0.033020019531
1,6,103,-0.023910522461
1,6,104,0.31079101562
1,6,105,-0.01082611084
1,6,106,-0.098876953125
1,6,107,-0.13330078125
1,6,108,-0.12298583984
1,6,109,0.33203125
1,6,110,0.14440917969
1,6,111,0.16333007812
1,6,112,0.01390838623
1,6,113,0.12261962891
1,6,114,0.11883544922
1,6,115,0.12683105469
1,6,116,-0.17700195312
1,6,117,0.13684082031
1,6,118,-0.1435546875
1,6,119,0.014381408691
1,6,120,0.096008300781
1,6,121,0.010726928711
1,6,122,-0.027801513672
1,6,123,-0.011505126953
1,6,124,0.0047950744629
1,6,125,0.0016222000122
1,7,1,-0.642578125
1,7,2,-0.13757324219
1,7,3,-0.49877929688
1,7,4,0.5908203125
1,7,5,0.57373046875
1,7,6,-5.25
1,7,7,-0.27294921875
1,7,8,-2.1328125
1,7,9,1.3291015625
1,7,10,-1.2587890625
1,7,11,1.033203125
1,7,12,-3.20703125
1,7,13,-1.64453125
1,7,14,-2.95703125
1,7,15,-1.458984375
1,7,16,-2.3125
1,7,17,1.6455078125
1,7,18,-1.548828125
1,7,19,0.64794921875
1,7,20,0.74609375
1,7,21,3.392578125
1,7,22,2.154296875
1,7,23,0.53955078125
1,7,24,-0.55419921875
1,7,25,0.17175292969
1,7,26,-2.517578125
1,7,27,1.140625
1,7,28,0.47216796875
1,7,29,0.066772460938
1,7,30,0.7802734375
1,7,31,-2.421875
1,7,32,-0.98193359375
1,7,33,-1.8759765625
1,7,34,-1.3837890625
1,7,35,-0.451171875
1,7,36,1.5546875
1,7,37,0.33129882812
1,7,38,-0.23059082031
1,7,39,0.18762207031
1,7,40,0.11096191406
1,7,41,0.51708984375
1,7,42,-0.9150390625
1,7,43,0.30346679688
1,7,44,0.80078125
1,7,45,-1.255859375
1,7,46,-0.57421875
1,7,47,0.9384765625
1,7,48,-0.37963867188
1,7,49,1.9931640625
1,7,50,-1.0390625
1,7,51,-0.693359375
1,7,52,-0.5341796875
1,7,53,1.3720703125
1,7,54,0.066345214844
1,7,55,-0.69580078125
1,7,56,0.24597167969
1,7,57,-0.17407226562
1,7,58,0.44018554688
1,7,59,-0.560546875
1,7,60,0.9609375
1,7,61,0.66650390625
1,7,62,-0.22546386719
1,7,63,-0.056274414062
1,7,64,0.4541015625
1,7,65,-0.66455078125
1,7,66,0.46166992188
1,7,67,0.48510742188
1,7,68,0.53759765625
1,7,69,0.38549804688
1,7,70,0.37719726562
1,7,71,0.47265625
1,7,72,0.748046875
1,7,73,1.453125
1,7,74,-0.052490234375
1,7,75,-0.44165039062
1,7,76,0.806640625
1,7,77,-0.7822265625
1,7,78,0.111328125
1,7,79,0.0016946792603
1,7,80,0.36694335938
1,7,81,0.21496582031
1,7,82,-1.4189453125
1,7,83,-0.0019054412842
1,7,84,0.150390625
1,7,85,0.069763183594
1,7,86,-0.32348632812
1,7,87,0.744140625
1,7,88,-0.29809570312
1,7,89,0.8916015625
1,7,90,1.0625
1,7,91,-0.17358398438
1,7,92,0.18212890625
1,7,93,0.28100585938
1,7,94,-0.13354492188
1,7,95,-0.6953125
1,7,96,-0.8115234375
1,7,97,0.45166015625
1,7,98,-0.10076904297
1,7,99,0.35498046875
1,7,100,-0.599609375
1,7,101,0.33032226562
1,7,102,0.035064697266
1,7,103,-0.31298828125
1,7,104,-0.094543457031
1,7,105,-0.20483398438
1,7,106,0.0033740997314
1,7,107,-0.053833007812
1,7,108,0.064331054688
1,7,109,0.16284179688
1,7,110,0.11383056641
1,7,111,0.12451171875
1,7,112,0.016784667969
1,7,113,-0.15966796875
1,7,114,0.0069770812988
1,7,115,-0.024948120117
1,7,116,-0.15234375
1,7,117,-0.019592285156
1,7,118,0.0011949539185
1,7,119,0.062072753906
1,7,120,-5.304813385e-06
1,7,121,0.0088577270508
1,7,122,-0.013824462891
1,7,123,0.0092620849609
1,7,124,-0.0042724609375
1,7,125,-0.0017518997192
1,8,1,2.046875
1,8,2,1.6982421875
1,8,3,1.5888671875
1,8,4,1.73828125
1,8,5,-1.0595703125
1,8,6,1.8564453125
1,8,7,3.15625
1,8,8,-0.5927734375
1,8,9,-0.12536621094
1,8,10,-1.4189453125
1,8,11,2.787109375
1,8,12,1.03515625
1,8,13,-1.7958984375
1,8,14,-0.16589355469
1,8,15,-1.205078125
1,8,16,1.416015625
1,8,17,-1.1669921875
1,8,18,-0.86474609375
1,8,19,0.48803710938
1,8,20,-0.65087890625
1,8,21,2.04296875
1,8,22,-0.092712402344
1,8,23,2.0546875
1,8,24,-2.0390625
1,8,25,-0.22009277344
1,8,26,-1.5341796875
1,8,27,0.48950195312
1,8,28,-0.58642578125
1,8,29,0.787109375
1,8,30,0.43969726562
1,8,31,-0.501953125
1,8,32,0.81884765625
1,8,33,-0.51025390625
1,8,34,0.5322265625
1,8,35,0.9921875
1,8,36,0.51123046875
1,8,37,-0.3466796875
1,8,38,-0.22875976562
1,8,39,1.3828125
1,8,40,-1.0947265625
1,8,41,0.88623046875
1,8,42,0.53076171875
1,8,43,-0.33471679688
1,8,44,-1.572265625
1,8,45,0.517578125
1,8,46,0.68896484375
1,8,47,-1.447265625
1,8,48,-0.9892578125
1,8,49,-0.6640625
1,8,50,-1.853515625
1,8,51,-1.033203125
1,8,52,-1.6494140625
1,8,53,-1.927734375
1,8,54,-1.333984375
1,8,55,0.79296875
1,8,56,-1.2861328125
1,8,57,-0.22277832031
1,8,58,-0.98193359375
1,8,59,-0.43115234375
1,8,60,-0.70263671875
1,8,61,2.990234375
1,8,62,0.6572265625
1,8,63,0.546875
1,8,64,1.00390625
1,8,65,-0.21838378906
1,8,66,1.25
1,8,67,-0.78369140625
1,8,68,0.73486328125
1,8,69,-0.51953125
1,8,70,-0.3857421875
1,8,71,-0.12005615234
1,8,72,-0.3896484375
1,8,73,1.3974609375
1,8,74,0.32348632812
1,8,75,-0.501953125
1,8,76,-0.36572265625
1,8,77,1.0439453125
1,8,78,0.86181640625
1,8,79,-0.095336914062
1,8,80,-0.16625976562
1,8,81,-0.388671875
1,8,82,0.39794921875
1,8,83,0.07373046875
1,8,84,-0.022644042969
1,8,85,0.40063476562
1,8,86,0.18542480469
1,8,87,-0.27124023438
1,8,88,-0.0093460083008
1,8,89,1.05078125
1,8,90,-0.78125
1,8,91,0.19262695312
1,8,92,-0.25341796875
1,8,93,-0.27587890625
1,8,94,0.23010253906
1,8,95,0.5234375
1,8,96,-0.11932373047
1,8,97,-0.11468505859
1,8,98,-0.07666015625
1,8,99,0.12561035156
1,8,100,0.2548828125
1,8,101,0.35205078125
1,8,102,0.072021484375
1,8,103,-0.14611816406
1,8,104,0.24926757812
1,8,105,-0.14489746094
1,8,106,0.0042724609375
1,8,107,0.267578125
1,8,108,-0.014999389648
1,8,109,0.3349609375
1,8,110,-0.089660644531
1,8,111,0.17895507812
1,8,112,-0.040283203125
1,8,113,0.24938964844
1,8,114,0.018615722656
1,8,115,0.04931640625
1,8,116,-0.13562011719
1,8,117,0.0073165893555
1,8,118,0.067749023438
1,8,119,0.026657104492
1,8,120,-0.0068702697754
1,8,121,-0.026412963867
1,8,122,0.034515380859
1,8,123,0.0064239501953
1,8,124,0.028076171875
1,8,125,0.0056228637695
1,9,1,0.35888671875
1,9,2,0.11450195312
1,9,3,1.17578125
1,9,4,-1.2685546875
1,9,5,-2.181640625
1,9,6,2.84765625
1,9,7,-4.765625
1,9,8,1.54296875
1,9,9,-0.5546875
1,9,10,0.6298828125
1,9,11,1.7822265625
1,9,12,-2.14453125
1,9,13,-0.19360351562
1,9,14,0.18493652344
1,9,15,-0.17895507812
1,9,16,1.3349609375
1,9,17,-1.486328125
1,9,18,-0.55615234375
1,9,19,1.904296875
1,9,20,-0.630859375
1,9,21,-1.125
1,9,22,1.1240234375
1,9,23,2.041015625
1,9,24,1.31640625
1,9,25,-1.1708984375
1,9,26,-0.010368347168
1,9,27,1.9677734375
1,9,28,0.505859375
1,9,29,-0.55322265625
1,9,30,1.025390625
1,9,31,-1.5859375
1,9,32,1.55078125
1,9,33,-1.6044921875
1,9,34,-1.8056640625
1,9,35,-1.9384765625
1,9,36,0.21594238281
1,9,37,-1.3232421875
1,9,38,0.3369140625
1,9,39,-1.1708984375
1,9,40,0.65234375
1,9,41,1.19921875
1,9,42,-0.33276367188
1,9,43,2.361328125
1,9,44,2.07421875
1,9,45,1.4228515625
1,9,46,1.2705078125
1,9,47,0.00048160552979
1,9,48,-1.88671875
1,9,49,-0.87744140625
1,9,50,0.17541503906
1,9,51,-0.791015625
1,9,52,-1.150390625
1,9,53,-1.2529296875
1,9,54,1.4375
1,9,55,0.517578125
1,9,56,-0.0074729919434
1,9,57,-0.4072265625
