Ejecucion,Indice,Valor
1,577,9.8125
1,578,2.96875
1,579,1.71875
1,580,8.625
1,581,3.25
1,582,6.09375
1,583,0.058837890625
1,584,1.703125
1,585,2.359375
1,586,3.78125
1,587,9.1875
1,588,3.578125
1,589,0.2470703125
1,590,2.21875
1,591,0.921875
1,592,1.296875
1,593,5.78125
1,594,1.7890625
1,595,1.6484375
1,596,1.9375
1,597,3.21875
1,598,2.703125
1,599,5.90625
1,600,3.375
1,601,6.78125
1,602,5.5625
1,603,7.125
1,604,7.40625
1,605,2.140625
1,606,9.5
1,607,4.375
1,608,1.9453125
1,609,2.484375
1,610,6.09375
1,611,0.57421875
1,612,5.71875
1,613,2.171875
1,614,0.6328125
1,615,7.4375
1,616,4.53125
1,617,4.40625
1,618,6.59375
1,619,8.125
1,620,4.65625
1,621,8.8125
1,622,9.0625
1,623,5.96875
1,624,4.59375
1,625,0.82421875
1,626,7.59375
1,627,6.53125
1,628,4.03125
1,629,0.310546875
1,630,2.4375
1,631,7.4375
1,632,7.09375
1,633,8.0
1,634,4.53125
1,635,4.5
1,636,0.13671875
1,637,4.0625
1,638,8.875
1,639,2.078125
1,640,6.53125
1,641,4.9375
1,642,2.65625
1,643,2.265625
1,644,7.125
1,645,3.28125
1,646,9.6875
1,647,1.6640625
1,648,7.6875
1,649,6.28125
1,650,9.75
1,651,2.359375
1,652,5.09375
1,653,8.8125
1,654,8.3125
1,655,9.6875
1,656,9.625
1,657,5.90625
1,658,6.21875
1,659,3.6875
1,660,6.21875
1,661,8.625
1,662,1.109375
1,663,3.3125
1,664,6.625
1,665,5.65625
1,666,7.78125
1,667,6.78125
1,668,9.6875
1,669,6.65625
1,670,8.875
1,671,6.25
1,672,1.6015625
1,673,1.5078125
1,674,8.5
1,675,8.75
1,676,4.78125
1,677,8.1875
1,678,0.392578125
1,679,2.484375
1,680,4.46875
1,681,0.1669921875
1,682,4.84375
1,683,9.5625
1,684,9.0
1,685,3.140625
1,686,9.25
1,687,8.625
1,688,9.0625
1,689,5.46875
1,690,2.296875
1,691,5.28125
1,692,4.09375
1,693,3.40625
1,694,8.5625
1,695,0.7265625
1,696,9.0625
1,697,6.375
1,698,7.5
1,699,8.75
1,700,3.046875
1,701,6.34375
1,702,5.0
1,703,4.65625
1,704,7.84375
1,705,3.515625
1,706,3.375
1,707,2.640625
1,708,1.7109375
1,709,3.765625
1,710,5.125
1,711,6.1875
1,712,3.9375
1,713,9.9375
1,714,5.75
1,715,2.921875
1,716,3.109375
1,717,5.0
1,718,1.5390625
1,719,2.171875
1,720,0.44140625
1,721,3.84375
1,722,7.46875
1,723,4.53125
1,724,7.25
1,725,6.03125
1,726,5.25
1,727,6.3125
1,728,2.421875
1,729,2.765625
1,730,5.0625
1,731,5.46875
1,732,9.125
1,733,0.0849609375
1,734,0.1103515625
1,735,6.96875
1,736,3.609375
1,737,3.484375
1,738,9.625
1,739,5.3125
1,740,7.25
1,741,4.71875
1,742,1.4921875
1,743,1.1875
1,744,4.6875
1,745,7.25
1,746,4.09375
1,747,7.8125
1,748,2.21875
1,749,5.625
1,750,10.0
1,751,2.671875
1,752,9.5
1,753,7.4375
1,754,7.1875
1,755,6.71875
1,756,3.484375
1,757,2.46875
1,758,3.015625
1,759,5.90625
1,760,5.21875
1,761,8.125
1,762,1.3828125
1,763,4.34375
1,764,8.1875
1,765,1.4921875
1,766,1.296875
1,767,1.78125
1,768,4.96875
1,769,0.8984375
1,770,7.09375
1,771,2.234375
1,772,5.625
1,773,8.5625
1,774,3.421875
1,775,0.333984375
1,776,5.8125
1,777,7.53125
1,778,8.125
1,779,8.0625
1,780,3.15625
1,781,8.125
1,782,0.71484375
1,783,2.625
1,784,5.59375
1,785,7.90625
1,786,9.375
1,787,9.0625
1,788,0.376953125
1,789,2.375
1,790,5.0
1,791,5.59375
1,792,0.466796875
1,793,6.375
1,794,9.9375
1,795,8.625
1,796,7.875
1,797,1.2265625
1,798,0.4296875
1,799,2.84375
1,800,2.125
1,801,7.53125
1,802,5.0625
1,803,7.75
1,804,6.125
1,805,8.5
1,806,8.0625
1,807,1.9375
1,808,6.0
1,809,6.25
1,810,10.0
1,811,9.1875
1,812,4.375
1,813,0.69921875
1,814,1.796875
1,815,9.9375
1,816,8.625
1,817,1.1484375
1,818,9.0625
1,819,9.0
1,820,3.515625
1,821,4.03125
1,822,4.59375
1,823,3.984375
1,824,0.4140625
1,825,4.53125
1,826,2.640625
1,827,8.3125
1,828,5.75
1,829,3.0625
1,830,1.125
1,831,7.875
1,832,0.58984375
1,833,6.21875
1,834,5.625
1,835,6.6875
1,836,4.6875
1,837,3.71875
1,838,8.625
1,839,0.7109375
1,840,9.9375
1,841,8.625
1,842,9.875
1,843,4.34375
1,844,9.3125
1,845,1.6796875
1,846,4.3125
1,847,7.9375
1,848,2.828125
1,849,3.34375
1,850,6.9375
1,851,6.34375
1,852,7.375
1,853,1.515625
1,854,0.337890625
1,855,7.78125
1,856,6.03125
1,857,2.96875
1,858,6.0625
1,859,1.78125
1,860,6.03125
1,861,7.21875
1,862,9.6875
1,863,6.625
1,864,3.40625
1,865,5.28125
1,866,3.328125
1,867,8.125
1,868,9.0
1,869,1.96875
1,870,8.8125
1,871,8.9375
1,872,0.59375
1,873,8.6875
1,874,3.296875
1,875,9.9375
1,876,0.3828125
1,877,7.59375
1,878,7.84375
1,879,3.21875
1,880,0.93359375
1,881,4.78125
1,882,9.5625
1,883,8.3125
1,884,6.28125
1,885,9.875
1,886,6.125
1,887,2.328125
1,888,2.875
1,889,2.1875
1,890,4.125
1,891,8.9375
1,892,9.375
1,893,3.765625
1,894,5.53125
1,895,2.8125
1,896,9.0625
1,897,8.875
1,898,0.921875
1,899,8.0625
1,900,0.83984375
1,901,9.75
1,902,7.0
1,903,1.4296875
1,904,8.4375
1,905,0.30078125
1,906,1.3515625
1,907,8.8125
1,908,7.875
1,909,9.1875
1,910,2.046875
1,911,8.8125
1,912,3.984375
1,913,1.6015625
1,914,7.15625
1,915,0.28125
1,916,1.5078125
1,917,3.25
1,918,2.609375
1,919,4.375
1,920,5.4375
1,921,6.71875
1,922,3.296875
1,923,4.84375
1,924,0.49609375
1,925,8.8125
1,926,7.65625
1,927,9.5625
1,928,7.71875
1,929,8.5625
1,930,7.59375
1,931,8.5625
1,932,8.3125
1,933,4.625
1,934,10.0
1,935,6.78125
1,936,4.90625
1,937,1.328125
1,938,5.59375
1,939,2.8125
1,940,0.53515625
1,941,7.625
1,942,1.6328125
1,943,4.53125
1,944,9.25
1,945,8.75
1,946,4.8125
1,947,0.75
1,948,2.03125
1,949,7.40625
1,950,5.125
1,951,7.46875
1,952,4.15625
1,953,8.4375
1,954,2.328125
1,955,4.625
1,956,7.25
1,957,10.0
1,958,4.1875
1,959,4.96875
1,960,8.5625
1,961,1.796875
1,962,3.515625
1,963,6.875
1,964,6.40625
1,965,3.484375
1,966,3.640625
1,967,1.3359375
1,968,4.8125
1,969,9.25
1,970,4.125
1,971,5.34375
1,972,6.875
1,973,5.78125
1,974,9.875
1,975,6.125
1,976,4.5625
1,977,4.6875
1,978,6.875
1,979,6.59375
1,980,2.09375
1,981,2.0
1,982,4.0625
1,983,6.21875
1,984,0.431640625
1,985,6.40625
1,986,0.87109375
1,987,7.6875
1,988,6.375
1,989,5.0625
1,990,2.65625
1,991,4.9375
1,992,6.84375
1,993,6.15625
1,994,1.8203125
1,995,3.265625
1,996,9.625
1,997,5.46875
1,998,4.59375
1,999,4.46875
1,1000,4.71875
1,1001,8.75
1,1002,9.8125
1,1003,1.6015625
1,1004,4.53125
1,1005,9.6875
1,1006,7.71875
1,1007,9.0625
1,1008,4.375
1,1009,4.59375
1,1010,5.65625
1,1011,6.4375
1,1012,6.625
1,1013,9.6875
1,1014,2.6875
1,1015,7.03125
1,1016,6.125
1,1017,3.5625
1,1018,4.75
1,1019,2.484375
1,1020,8.625
1,1021,7.375
1,1022,7.4375
1,1023,5.46875
1,1024,3.546875
1,1025,9.25
1,1026,8.75
1,1027,3.203125
1,1028,4.71875
1,1029,3.359375
1,1030,7.65625
1,1031,9.4375
1,1032,2.09375
1,1033,7.46875
1,1034,1.03125
1,1035,6.625
1,1036,7.15625
1,1037,8.75
1,1038,5.6875
1,1039,1.5234375
1,1040,3.375
1,1041,1.34375
1,1042,7.96875
1,1043,10.0
1,1044,1.0625
1,1045,0.6640625
1,1046,7.03125
1,1047,7.1875
1,1048,4.21875
1,1049,1.7578125
1,1050,9.6875
1,1051,2.84375
1,1052,9.125
1,1053,7.09375
1,1054,8.3125
1,1055,2.703125
1,1056,6.34375
1,1057,7.0625
1,1058,5.90625
1,1059,1.0703125
1,1060,0.4140625
1,1061,3.5625
1,1062,0.50390625
1,1063,2.515625
1,1064,1.046875
1,1065,1.5390625
1,1066,9.125
1,1067,8.1875
1,1068,0.30078125
1,1069,4.8125
1,1070,9.75
1,1071,3.671875
1,1072,6.15625
1,1073,7.71875
1,1074,3.65625
1,1075,7.21875
1,1076,8.375
1,1077,0.6796875
1,1078,4.40625
1,1079,2.609375
1,1080,2.4375
1,1081,4.0625
1,1082,5.4375
1,1083,1.59375
1,1084,1.1484375
1,1085,3.765625
1,1086,4.28125
1,1087,7.5
1,1088,0.82421875
1,1089,0.1953125
1,1090,8.5625
1,1091,1.234375
1,1092,3.765625
1,1093,9.0625
1,1094,3.75
1,1095,4.8125
1,1096,0.60546875
1,1097,2.890625
1,1098,3.03125
1,1099,0.90625
1,1100,7.71875
1,1101,2.765625
1,1102,4.5625
1,1103,3.859375
1,1104,0.48828125
1,1105,8.25
1,1106,1.0859375
1,1107,8.875
1,1108,8.875
1,1109,5.46875
1,1110,1.484375
1,1111,1.34375
1,1112,9.5625
1,1113,6.9375
1,1114,2.9375
1,1115,0.6875
1,1116,0.6875
1,1117,7.21875
1,1118,8.1875
1,1119,1.5078125
1,1120,7.40625
1,1121,6.75
1,1122,2.75
1,1123,1.1875
1,1124,5.8125
1,1125,6.5
1,1126,6.0
1,1127,6.40625
1,1128,9.375
1,1129,9.0
1,1130,7.3125
1,1131,7.09375
1,1132,1.796875
1,1133,1.8984375
1,1134,0.95703125
1,1135,2.28125
1,1136,0.12158203125
1,1137,2.046875
1,1138,1.15625
1,1139,9.0
1,1140,7.53125
1,1141,2.640625
1,1142,0.369140625
1,1143,7.0625
1,1144,9.5625
1,1145,3.296875
1,1146,7.75
1,1147,0.25390625
1,1148,0.52734375
1,1149,5.9375
1,1150,1.765625
1,1151,7.9375
1,1152,2.6875
1,1153,4.5
1,1154,9.125
1,1155,8.5
1,1156,1.015625
1,1157,5.125
1,1158,4.90625
1,1159,0.400390625
1,1160,4.15625
1,1161,2.234375
1,1162,7.5
1,1163,5.9375
1,1164,4.125
1,1165,8.4375
1,1166,8.25
1,1167,4.25
1,1168,0.4921875
1,1169,9.375
1,1170,3.28125
1,1171,8.0
1,1172,2.03125
1,1173,3.65625
1,1174,5.09375
1,1175,1.59375
1,1176,6.9375
1,1177,2.828125
1,1178,1.84375
1,1179,7.46875
1,1180,8.75
1,1181,3.609375
1,1182,5.4375
1,1183,1.4453125
1,1184,8.125
1,1185,4.5625
1,1186,9.9375
1,1187,9.125
1,1188,9.6875
1,1189,4.875
1,1190,9.5625
1,1191,3.859375
1,1192,7.09375
1,1193,7.03125
1,1194,9.8125
1,1195,1.234375
1,1196,5.46875
1,1197,8.0625
1,1198,5.5
1,1199,5.96875
1,1200,7.4375
1,1201,8.75
1,1202,3.984375
1,1203,9.4375
1,1204,2.421875
1,1205,9.0625
1,1206,1.0390625
1,1207,9.375
1,1208,1.8984375
1,1209,2.890625
1,1210,6.84375
1,1211,0.66796875
1,1212,6.5
1,1213,2.28125
1,1214,2.109375
1,1215,4.625
1,1216,6.84375
1,1217,2.0625
1,1218,3.765625
1,1219,6.53125
1,1220,6.90625
1,1221,3.3125
1,1222,0.396484375
1,1223,4.03125
1,1224,0.34765625
1,1225,0.1982421875
1,1226,5.25
1,1227,5.84375
1,1228,8.25
1,1229,0.7421875
1,1230,1.8046875
1,1231,5.65625
1,1232,9.5
1,1233,5.78125
1,1234,5.09375
1,1235,1.9375
1,1236,4.875
1,1237,6.15625
1,1238,1.3125
1,1239,6.78125
1,1240,9.0625
1,1241,8.1875
1,1242,7.4375
1,1243,5.53125
1,1244,0.458984375
1,1245,9.5625
1,1246,0.166015625
1,1247,7.3125
1,1248,1.609375
1,1249,3.9375
1,1250,3.84375
1,1251,8.5
1,1252,7.25
1,1253,4.25
1,1254,2.546875
1,1255,7.59375
1,1256,4.4375
1,1257,7.8125
1,1258,3.421875
1,1259,2.671875
1,1260,8.5625
1,1261,5.21875
1,1262,8.3125
1,1263,8.0625
1,1264,1.0234375
1,1265,3.4375
1,1266,0.0021667480469
1,1267,5.875
1,1268,9.5625
1,1269,1.3203125
1,1270,2.65625
1,1271,8.625
1,1272,9.5
1,1273,0.0869140625
1,1274,4.15625
1,1275,9.9375
1,1276,9.625
1,1277,4.34375
1,1278,7.25
1,1279,1.25
1,1280,8.25
1,1281,1.109375
1,1282,9.75
1,1283,5.53125
1,1284,5.34375
1,1285,2.328125
1,1286,3.125
1,1287,9.8125
1,1288,0.1318359375
1,1289,6.5625
1,1290,2.46875
1,1291,8.6875
1,1292,1.78125
1,1293,0.80859375
1,1294,6.75
1,1295,2.796875
1,1296,4.25
1,1297,6.75
1,1298,8.6875
1,1299,3.84375
1,1300,8.0625
1,1301,1.34375
1,1302,2.46875
1,1303,7.5625
1,1304,1.4296875
1,1305,6.65625
1,1306,7.5
1,1307,1.0703125
1,1308,0.9765625
1,1309,4.75
1,1310,2.3125
1,1311,9.25
1,1312,5.875
1,1313,2.09375
1,1314,4.78125
1,1315,1.2109375
1,1316,4.40625
1,1317,7.875
1,1318,1.0078125
1,1319,4.5625
1,1320,4.4375
1,1321,3.484375
1,1322,3.234375
1,1323,6.21875
1,1324,4.28125
1,1325,10.0
1,1326,9.0
1,1327,8.5625
1,1328,6.71875
1,1329,7.71875
1,1330,2.375
1,1331,4.78125
1,1332,9.0625
1,1333,4.84375
1,1334,2.328125
1,1335,0.482421875
1,1336,1.4921875
1,1337,9.8125
1,1338,1.546875
1,1339,2.46875
1,1340,4.59375
1,1341,3.859375
1,1342,1.71875
1,1343,0.44140625
1,1344,5.96875
1,1345,6.46875
1,1346,1.65625
1,1347,0.375
1,1348,4.375
1,1349,2.65625
1,1350,4.9375
1,1351,8.8125
1,1352,6.15625
1,1353,8.1875
1,1354,5.03125
1,1355,0.4296875
1,1356,8.125
1,1357,4.03125
1,1358,8.9375
1,1359,4.84375
1,1360,1.7421875
1,1361,1.34375
1,1362,9.625
1,1363,0.796875
1,1364,6.1875
1,1365,1.9375
1,1366,1.28125
1,1367,7.6875
1,1368,1.765625
1,1369,2.828125
1,1370,0.1630859375
1,1371,6.34375
1,1372,6.6875
1,1373,1.875
1,1374,6.78125
1,1375,2.640625
1,1376,8.375
1,1377,8.4375
1,1378,3.015625
1,1379,2.734375
1,1380,1.109375
1,1381,7.9375
1,1382,1.5390625
1,1383,7.25
1,1384,6.09375
1,1385,6.5625
1,1386,7.6875
1,1387,4.21875
1,1388,0.59375
1,1389,6.65625
1,1390,9.0625
1,1391,2.34375
1,1392,8.0
1,1393,8.6875
1,1394,3.140625
1,1395,4.1875
1,1396,0.62890625
1,1397,4.40625
1,1398,1.8828125
1,1399,2.390625
1,1400,7.25
1,1401,2.046875
1,1402,8.75
1,1403,3.9375
1,1404,3.921875
1,1405,5.53125
1,1406,6.5625
1,1407,2.28125
1,1408,3.96875
1,1409,9.625
1,1410,5.03125
1,1411,5.09375
1,1412,7.53125
1,1413,6.5625
1,1414,2.328125
1,1415,3.640625
1,1416,3.109375
1,1417,0.0072326660156
1,1418,7.875
1,1419,3.703125
1,1420,6.65625
1,1421,6.9375
1,1422,6.03125
1,1423,4.65625
1,1424,5.625
1,1425,9.1875
1,1426,8.8125
1,1427,6.28125
1,1428,3.59375
1,1429,0.71484375
1,1430,8.6875
1,1431,0.84375
1,1432,2.765625
1,1433,7.40625
1,1434,4.78125
1,1435,6.6875
1,1436,2.9375
1,1437,1.3515625
1,1438,9.0
1,1439,6.90625
1,1440,0.94921875
1,1441,4.0
1,1442,1.9921875
1,1443,8.5
1,1444,0.55078125
1,1445,4.3125
1,1446,2.140625
1,1447,3.65625
1,1448,4.34375
1,1449,0.012145996094
1,1450,7.375
1,1451,0.984375
1,1452,6.96875
1,1453,3.40625
1,1454,5.625
1,1455,2.59375
1,1456,2.59375
1,1457,4.46875
1,1458,8.875
1,1459,6.1875
1,1460,5.15625
1,1461,7.53125
1,1462,7.03125
1,1463,7.9375
1,1464,4.9375
1,1465,1.8125
1,1466,4.625
1,1467,7.875
1,1468,3.171875
1,1469,3.59375
1,1470,4.78125
1,1471,4.125
1,1472,7.59375
1,1473,6.78125
1,1474,2.609375
1,1475,8.125
1,1476,1.1015625
1,1477,4.75
1,1478,1.8046875
1,1479,5.4375
1,1480,4.75
1,1481,9.1875
1,1482,6.40625
1,1483,1.7109375
1,1484,2.578125
1,1485,2.03125
1,1486,4.3125
1,1487,5.1875
1,1488,6.5
1,1489,3.171875
1,1490,1.3671875
1,1491,1.6640625
1,1492,0.703125
1,1493,8.4375
1,1494,9.625
1,1495,5.625
1,1496,0.2197265625
1,1497,4.21875
1,1498,3.5
1,1499,3.390625
1,1500,7.8125
1,1501,8.25
1,1502,7.5
1,1503,5.40625
1,1504,5.0625
1,1505,0.10009765625
