Ejecucion,Indice,Valor
1,162,12.0625
1,163,9.5625
1,164,27.75
1,165,20.25
1,166,25.0
1,167,5.3125
1,168,16.5
1,169,12.0625
1,170,26.625
1,171,25.0
1,172,23.875
1,173,11.375
1,174,27.0
1,175,14.625
1,176,20.0
1,177,21.5
1,178,6.0
1,179,12.125
1,180,24.5
1,181,26.5
1,182,14.875
1,183,18.0
1,184,13.3125
1,185,25.0
1,186,20.75
1,187,26.875
1,188,11.6875
1,189,5.75
1,190,25.25
1,191,20.0
1,192,22.5
1,193,29.875
1,194,14.9375
1,195,4.75
1,196,7.0
1,197,21.375
1,198,5.71875
1,199,5.65625
1,200,11.875
1,201,15.125
1,202,3.0
1,203,19.875
1,204,12.8125
1,205,19.625
1,206,12.125
1,207,15.8125
1,208,23.5
1,209,5.5625
1,210,20.375
1,211,10.375
1,212,17.875
1,213,25.375
1,214,13.5625
1,215,22.625
1,216,17.875
1,217,14.375
1,218,12.3125
1,219,11.8125
1,220,15.9375
1,221,19.5
1,222,13.5625
1,223,5.15625
1,224,13.5625
1,225,18.125
1,226,11.0625
1,227,13.625
1,228,2.75
1,229,8.75
1,230,2.640625
1,231,21.75
1,232,11.625
1,233,17.75
1,234,26.5
1,235,19.125
1,236,3.546875
1,237,13.0
1,238,6.3125
1,239,6.78125
1,240,18.875
1,241,30.0
1,242,19.625
1,243,25.125
1,244,15.125
1,245,5.0
1,246,7.6875
1,247,4.5625
1,248,19.125
1,249,13.25
1,250,18.125
1,251,20.625
1,252,13.375
1,253,15.0625
1,254,8.0
1,255,29.5
1,256,13.0
1,257,23.0
1,258,25.5
1,259,21.375
1,260,14.4375
1,261,14.5625
1,262,19.375
1,263,11.4375
1,264,17.625
1,265,6.6875
1,266,9.5
1,267,23.75
1,268,17.125
1,269,22.5
1,270,26.75
1,271,8.25
1,272,20.125
1,273,5.03125
1,274,11.8125
1,275,18.5
1,276,19.0
1,277,18.375
1,278,18.5
1,279,9.375
1,280,7.0
1,281,4.4375
1,282,9.5625
1,283,19.375
1,284,9.5
1,285,18.0
1,286,26.375
1,287,8.75
1,288,23.75
1,289,14.5625
1,290,6.40625
1,291,18.125
1,292,8.75
1,293,6.1875
1,294,8.875
1,295,5.90625
1,296,7.8125
1,297,12.3125
1,298,14.8125
1,299,20.375
1,300,19.75
1,301,27.0
1,302,7.09375
1,303,15.0625
1,304,15.75
1,305,8.9375
1,306,15.1875
1,307,23.75
1,308,19.875
1,309,27.5
1,310,11.75
1,311,24.625
1,312,9.875
1,313,13.25
1,314,24.875
1,315,15.25
1,316,4.375
1,317,23.125
1,318,20.5
1,319,8.5625
1,320,20.25
1,321,24.625
1,322,24.5
1,323,25.5
1,324,20.875
1,325,29.375
1,326,28.75
1,327,18.5
1,328,23.375
1,329,5.9375
1,330,21.375
1,331,25.25
1,332,29.625
1,333,27.375
1,334,5.3125
1,335,29.0
1,336,19.5
1,337,3.421875
1,338,10.75
1,339,21.125
1,340,24.5
1,341,30.625
1,342,27.0
1,343,10.75
1,344,13.125
1,345,21.0
1,346,27.875
1,347,26.5
1,348,13.5625
1,349,16.5
1,350,22.125
1,351,10.625
1,352,7.84375
1,353,18.375
1,354,19.25
1,355,16.625
1,356,12.375
1,357,5.8125
1,358,4.90625
1,359,22.25
1,360,23.25
1,361,18.75
1,362,8.5
1,363,17.5
1,364,21.75
1,365,7.21875
1,366,12.0625
1,367,28.125
1,368,22.0
1,369,4.71875
1,370,18.375
1,371,17.5
1,372,10.875
1,373,26.375
1,374,30.0
1,375,23.75
1,376,10.75
1,377,13.0625
1,378,20.5
1,379,7.625
1,380,21.0
1,381,4.875
1,382,12.6875
1,383,19.125
1,384,21.875
1,385,8.4375
1,386,21.375
1,387,27.375
1,388,15.625
1,389,4.3125
1,390,21.25
1,391,31.375
1,392,3.265625
1,393,17.5
1,394,7.46875
1,395,32.25
1,396,19.875
1,397,3.859375
1,398,12.5625
1,399,19.75
1,400,23.0
1,401,21.125
1,402,20.5
1,403,33.0
1,404,11.0625
1,405,14.1875
1,406,21.625
1,407,30.5
1,408,12.375
1,409,14.875
1,410,5.5
1,411,14.5625
1,412,16.75
1,413,10.5625
1,414,7.625
1,415,20.0
1,416,14.875
1,417,21.25
1,418,32.25
1,419,27.75
1,420,23.75
1,421,18.125
1,422,10.0625
1,423,22.875
1,424,19.0
1,425,8.5625
1,426,17.25
1,427,16.125
1,428,21.5
1,429,29.625
1,430,13.375
1,431,16.0
1,432,23.375
1,433,29.875
1,434,10.125
1,435,17.75
1,436,8.5
1,437,21.875
1,438,7.0
1,439,31.0
1,440,24.75
1,441,16.875
1,442,9.0
1,443,18.75
1,444,26.0
1,445,15.9375
1,446,30.375
1,447,10.25
1,448,11.75
1,449,18.0
1,450,20.375
1,451,12.0
1,452,27.875
1,453,13.6875
1,454,11.0625
1,455,17.25
1,456,6.84375
1,457,10.5625
1,458,19.625
1,459,12.6875
1,460,10.0
1,461,27.75
1,462,26.875
1,463,26.625
1,464,24.375
1,465,30.5
1,466,13.0
1,467,16.125
1,468,8.875
1,469,8.4375
1,470,30.75
1,471,12.1875
1,472,12.25
1,473,19.625
1,474,18.25
1,475,10.125
1,476,27.25
1,477,14.9375
1,478,22.125
1,479,15.25
1,480,18.75
1,481,10.0
1,482,20.625
1,483,15.125
1,484,22.125
1,485,29.625
1,486,15.5
1,487,22.875
1,488,6.96875
1,489,15.875
1,490,7.4375
1,491,9.75
1,492,20.25
1,493,11.25
1,494,22.375
1,495,7.59375
1,496,28.375
1,497,15.375
1,498,20.0
1,499,24.875
1,500,20.5
1,501,27.375
1,502,15.0
1,503,19.875
1,504,25.375
1,505,13.4375
1,506,18.125
1,507,13.75
1,508,27.875
1,509,23.125
1,510,17.625
1,511,24.0
1,512,14.5625
1,513,27.625
1,514,12.4375
1,515,9.0625
1,516,25.75
1,517,15.0
1,518,9.375
1,519,28.875
1,520,3.1875
1,521,23.875
1,522,11.75
1,523,25.875
1,524,28.75
1,525,22.5
1,526,22.125
1,527,15.125
1,528,4.53125
1,529,3.71875
1,530,4.03125
1,531,29.875
1,532,5.53125
1,533,26.875
1,534,22.375
1,535,15.875
1,536,20.625
1,537,13.0625
1,538,9.875
1,539,14.5
1,540,6.5
1,541,17.625
1,542,2.15625
1,543,21.625
1,544,18.0
1,545,13.75
1,546,4.34375
1,547,8.125
1,548,21.125
1,549,14.6875
1,550,9.4375
1,551,11.4375
1,552,26.5
1,553,4.875
1,554,29.625
1,555,7.65625
1,556,8.875
1,557,21.0
1,558,24.375
1,559,7.71875
1,560,20.25
1,561,20.625
1,562,31.25
1,563,24.5
1,564,6.15625
1,565,4.5625
1,566,2.328125
1,567,11.75
1,568,20.5
1,569,7.9375
1,570,26.0
1,571,18.625
1,572,7.1875
1,573,12.125
1,574,10.875
1,575,30.125
1,576,7.53125
1,577,12.0625
1,578,12.125
1,579,23.75
1,580,18.25
1,581,23.875
1,582,10.5625
1,583,15.8125
1,584,8.5
1,585,13.6875
1,586,19.25
1,587,11.875
1,588,24.375
1,589,14.375
1,590,23.875
1,591,32.75
1,592,27.875
1,593,26.625
1,594,23.875
1,595,24.5
1,596,21.0
1,597,19.0
1,598,26.375
1,599,18.875
1,600,14.8125
1,601,11.8125
1,602,7.40625
1,603,16.875
1,604,17.75
1,605,9.625
1,606,18.375
1,607,15.5
1,608,19.75
1,609,4.96875
1,610,1.0234375
1,611,18.25
1,612,20.375
1,613,9.9375
1,614,28.375
1,615,14.0625
1,616,17.75
1,617,9.875
1,618,29.75
1,619,23.25
1,620,10.625
1,621,7.71875
1,622,7.75
1,623,17.625
1,624,21.5
1,625,13.625
1,626,18.375
1,627,10.8125
1,628,25.5
1,629,27.75
1,630,5.875
1,631,5.875
1,632,24.0
1,633,14.9375
1,634,22.625
1,635,19.75
1,636,27.25
1,637,18.5
1,638,20.75
1,639,28.75
1,640,15.0
1,641,17.25
1,642,6.875
1,643,14.5625
1,644,5.03125
1,645,18.875
1,646,16.875
1,647,24.5
1,648,20.5
1,649,13.4375
1,650,10.0625
1,651,18.875
1,652,7.0625
1,653,14.75
1,654,16.0
1,655,12.5625
1,656,18.375
1,657,6.96875
1,658,14.0
1,659,13.875
1,660,20.125
1,661,30.0
1,662,23.625
1,663,10.4375
1,664,26.375
1,665,6.0
1,666,13.375
1,667,6.15625
1,668,14.75
1,669,4.53125
1,670,20.625
1,671,4.3125
1,672,13.0625
1,673,20.5
1,674,22.75
1,675,12.375
1,676,23.375
1,677,26.125
1,678,5.46875
1,679,23.625
1,680,16.625
1,681,10.75
1,682,7.03125
1,683,6.71875
1,684,17.75
1,685,18.75
1,686,28.375
1,687,9.875
1,688,10.5625
1,689,10.875
1,690,21.0
1,691,22.5
1,692,8.0625
1,693,23.875
1,694,27.75
1,695,11.625
1,696,5.90625
1,697,6.875
1,698,19.25
1,699,24.75
1,700,14.875
1,701,17.875
1,702,19.0
1,703,17.0
1,704,24.5
1,705,9.1875
1,706,7.40625
1,707,22.375
1,708,22.75
1,709,19.0
1,710,22.5
1,711,27.25
1,712,9.25
1,713,21.5
1,714,14.0
1,715,18.0
1,716,8.3125
1,717,28.25
1,718,6.25
1,719,13.25
1,720,5.625
1,721,8.75
1,722,10.3125
1,723,18.5
1,724,20.0
1,725,15.9375
1,726,10.625
1,727,27.25
1,728,19.75
1,729,24.625
1,730,13.5625
1,731,18.875
1,732,11.125
1,733,15.5
1,734,24.875
1,735,14.3125
1,736,7.375
1,737,9.75
1,738,20.5
1,739,16.875
1,740,8.125
1,741,15.4375
1,742,18.625
1,743,4.90625
1,744,10.125
1,745,28.5
1,746,4.75
1,747,11.6875
1,748,26.75
1,749,23.25
1,750,12.125
1,751,14.625
1,752,16.875
1,753,13.3125
1,754,18.75
1,755,10.1875
1,756,5.71875
1,757,11.9375
1,758,24.625
1,759,29.0
1,760,12.6875
1,761,14.4375
1,762,13.4375
1,763,23.25
1,764,19.625
1,765,14.4375
1,766,16.625
1,767,27.375
1,768,19.5
1,769,27.0
1,770,27.25
1,771,21.5
1,772,19.0
1,773,13.5
1,774,6.5625
1,775,10.625
1,776,8.5625
1,777,16.75
1,778,17.5
1,779,8.4375
1,780,19.0
1,781,21.125
1,782,18.0
1,783,15.1875
1,784,11.75
1,785,22.125
1,786,11.75
1,787,28.0
1,788,9.5625
1,789,6.78125
1,790,16.5
1,791,25.25
1,792,8.75
1,793,26.875
1,794,24.5
1,795,5.78125
1,796,24.5
1,797,25.25
1,798,8.0
1,799,12.6875
1,800,25.0
1,801,14.9375
1,802,21.0
1,803,10.125
1,804,17.125
1,805,12.875
1,806,14.375
1,807,24.875
1,808,22.75
1,809,15.625
1,810,19.875
1,811,13.1875
1,812,14.625
1,813,19.375
1,814,31.375
1,815,32.5
1,816,9.25
1,817,12.0
1,818,22.875
1,819,26.875
1,820,8.875
1,821,26.125
1,822,20.5
1,823,12.5625
1,824,11.6875
1,825,23.0
1,826,15.875
1,827,22.0
1,828,17.125
1,829,19.375
1,830,15.75
1,831,13.625
1,832,7.78125
1,833,11.5625
1,834,17.625
1,835,23.125
1,836,20.875
1,837,16.0
1,838,32.75
1,839,17.125
1,840,23.0
1,841,22.125
1,842,18.875
1,843,11.875
1,844,4.25
1,845,17.125
1,846,25.375
1,847,11.3125
1,848,12.625
1,849,30.125
1,850,27.625
1,851,23.0
1,852,25.0
1,853,32.5
1,854,10.1875
1,855,10.875
1,856,8.5
1,857,14.5625
1,858,19.75
1,859,19.75
1,860,23.875
1,861,10.1875
1,862,23.875
1,863,14.875
1,864,24.375
1,865,9.25
1,866,30.625
1,867,19.25
1,868,27.625
1,869,22.0
1,870,9.9375
1,871,3.53125
1,872,22.125
1,873,15.9375
1,874,10.75
1,875,22.0
1,876,15.0625
1,877,2.5625
1,878,10.0
1,879,7.96875
1,880,4.96875
1,881,18.875
1,882,5.84375
1,883,23.875
1,884,22.25
1,885,13.8125
1,886,21.125
1,887,20.75
1,888,25.375
1,889,17.625
1,890,14.75
1,891,23.25
1,892,14.375
1,893,25.0
1,894,9.5625
1,895,15.0
1,896,16.5
1,897,16.375
1,898,14.5
1,899,22.0
1,900,4.6875
1,901,25.25
1,902,19.5
1,903,11.625
1,904,25.0
1,905,23.5
1,906,11.375
1,907,25.875
1,908,15.0625
1,909,30.125
1,910,26.5
1,911,5.375
1,912,21.5
1,913,7.90625
1,914,18.25
1,915,15.25
1,916,8.375
1,917,25.0
1,918,18.875
1,919,15.1875
1,920,22.125
1,921,16.125
1,922,4.28125
1,923,15.5
1,924,25.375
1,925,10.25
1,926,23.25
1,927,13.625
1,928,17.5
1,929,23.125
1,930,17.75
1,931,1.09375
1,932,11.3125
1,933,6.46875
1,934,19.0
1,935,20.25
1,936,2.9375
1,937,7.125
1,938,10.875
1,939,16.5
1,940,10.75
1,941,20.625
1,942,22.375
1,943,21.125
1,944,21.875
1,945,18.0
1,946,25.0
1,947,18.125
1,948,11.5
1,949,22.75
1,950,26.375
1,951,4.09375
1,952,11.875
1,953,12.75
1,954,10.0625
1,955,15.25
1,956,22.375
1,957,11.0
1,958,22.5
1,959,3.40625
1,960,18.75
1,961,16.375
1,962,16.75
1,963,12.625
1,964,15.5625
1,965,15.0
1,966,10.875
1,967,13.625
1,968,30.375
1,969,1.7890625
1,970,22.0
1,971,7.4375
1,972,5.34375
1,973,7.84375
1,974,6.78125
1,975,28.375
1,976,22.625
1,977,1.9296875
1,978,11.875
1,979,24.0
1,980,6.1875
1,981,25.625
1,982,24.375
1,983,29.875
1,984,31.875
1,985,27.375
1,986,14.875
1,987,30.625
1,988,9.5625
1,989,14.25
1,990,5.96875
1,991,18.25
1,992,19.875
1,993,0.58984375
1,994,24.75
1,995,25.625
1,996,29.875
1,997,14.1875
1,998,22.875
1,999,27.625
1,1000,8.0625
1,1001,17.25
1,1002,22.5
1,1003,9.4375
1,1004,18.875
1,1005,24.75
1,1006,22.625
1,1007,19.75
1,1008,19.375
1,1009,16.875
1,1010,11.1875
1,1011,7.59375
1,1012,26.0
1,1013,14.0625
1,1014,12.0
1,1015,22.25
1,1016,19.25
1,1017,9.3125
1,1018,20.0
1,1019,16.5
1,1020,8.6875
1,1021,19.875
1,1022,16.75
1,1023,16.375
1,1024,2.484375
1,1025,12.875
1,1026,18.125
1,1027,20.875
1,1028,32.25
1,1029,11.6875
1,1030,22.875
1,1031,30.5
1,1032,6.0625
1,1033,12.8125
1,1034,24.75
1,1035,31.125
1,1036,13.0
1,1037,31.0
1,1038,9.625
1,1039,22.25
1,1040,23.125
1,1041,15.75
1,1042,21.625
1,1043,27.875
1,1044,4.1875
1,1045,6.875
1,1046,6.125
1,1047,21.75
1,1048,19.625
1,1049,4.53125
1,1050,20.125
1,1051,24.125
1,1052,29.375
1,1053,29.125
1,1054,21.25
1,1055,7.40625
1,1056,28.875
1,1057,28.25
1,1058,26.125
1,1059,23.375
1,1060,28.25
1,1061,9.9375
1,1062,10.0625
1,1063,12.875
1,1064,22.625
1,1065,20.375
1,1066,19.375
1,1067,18.5
1,1068,18.375
1,1069,10.3125
1,1070,7.78125
1,1071,16.5
1,1072,7.125
1,1073,29.875
1,1074,9.625
1,1075,19.875
1,1076,15.8125
1,1077,4.8125
1,1078,17.75
1,1079,25.625
1,1080,25.125
1,1081,25.625
1,1082,9.3125
1,1083,25.75
1,1084,24.375
1,1085,23.625
1,1086,20.0
1,1087,11.25
1,1088,3.578125
1,1089,16.75
1,1090,16.75
1,1091,17.375
1,1092,8.8125
1,1093,14.8125
1,1094,19.875
1,1095,9.375
1,1096,19.0
1,1097,31.75
1,1098,21.625
1,1099,22.375
1,1100,26.0
1,1101,20.5
1,1102,14.75
1,1103,5.78125
1,1104,29.0
1,1105,21.5
1,1106,1.484375
1,1107,10.875
1,1108,17.375
1,1109,3.03125
1,1110,22.25
1,1111,24.625
1,1112,13.6875
1,1113,22.25
1,1114,12.6875
1,1115,13.75
1,1116,23.125
1,1117,17.5
1,1118,8.375
1,1119,22.375
1,1120,11.9375
1,1121,15.6875
1,1122,15.3125
1,1123,23.625
1,1124,18.375
1,1125,26.125
1,1126,29.125
1,1127,24.625
1,1128,15.8125
1,1129,10.625
1,1130,24.0
1,1131,9.875
1,1132,24.875
1,1133,27.375
1,1134,16.75
1,1135,26.875
1,1136,16.125
1,1137,18.25
1,1138,1.6171875
1,1139,20.375
1,1140,24.875
1,1141,27.0
1,1142,15.9375
1,1143,29.375
1,1144,17.125
1,1145,16.625
1,1146,20.625
1,1147,20.75
1,1148,20.0
1,1149,25.0
1,1150,30.375
1,1151,7.96875
1,1152,26.875
1,1153,20.5
1,1154,14.5
1,1155,14.8125
1,1156,20.0
1,1157,2.171875
1,1158,12.0625
1,1159,24.0
1,1160,27.75
1,1161,16.625
1,1162,9.5
1,1163,26.25
1,1164,28.0
1,1165,8.8125
1,1166,11.6875
1,1167,13.625
1,1168,23.125
1,1169,9.75
1,1170,31.25
1,1171,19.375
1,1172,8.875
1,1173,19.75
1,1174,19.375
1,1175,20.125
1,1176,2.9375
1,1177,4.125
1,1178,16.625
1,1179,8.25
1,1180,13.9375
1,1181,11.75
1,1182,13.8125
1,1183,16.875
1,1184,15.6875
1,1185,6.875
1,1186,17.5
1,1187,7.09375
1,1188,14.125
1,1189,27.125
1,1190,12.9375
1,1191,13.0625
1,1192,16.625
1,1193,28.375
1,1194,3.75
1,1195,10.4375
1,1196,9.8125
1,1197,19.625
1,1198,27.375
1,1199,16.75
1,1200,19.375
1,1201,22.75
1,1202,16.125
1,1203,19.5
1,1204,12.75
1,1205,20.0
1,1206,26.5
1,1207,7.84375
1,1208,6.5
1,1209,8.875
1,1210,5.1875
1,1211,4.1875
1,1212,21.375
1,1213,4.875
1,1214,16.625
1,1215,24.5
1,1216,11.4375
1,1217,29.125
1,1218,23.125
1,1219,14.0625
1,1220,17.75
1,1221,27.875
1,1222,23.375
1,1223,19.875
1,1224,14.375
1,1225,16.25
1,1226,14.3125
1,1227,14.625
1,1228,10.5625
1,1229,17.0
1,1230,7.3125
1,1231,19.375
1,1232,11.1875
1,1233,12.5625
1,1234,29.625
1,1235,12.8125
1,1236,3.015625
1,1237,10.4375
1,1238,19.0
1,1239,8.5625
1,1240,25.375
1,1241,22.875
1,1242,11.5625
1,1243,7.90625
1,1244,9.4375
1,1245,5.53125
1,1246,22.75
1,1247,1.7734375
1,1248,5.90625
1,1249,10.8125
1,1250,17.125
1,1251,15.4375
1,1252,20.5
1,1253,12.625
1,1254,12.4375
1,1255,19.125
1,1256,12.375
1,1257,10.0625
1,1258,8.25
1,1259,26.125
1,1260,22.875
1,1261,24.5
1,1262,22.75
1,1263,22.0
1,1264,16.875
1,1265,20.5
1,1266,12.6875
1,1267,20.25
1,1268,18.0
1,1269,29.0
1,1270,20.5
1,1271,24.625
1,1272,18.75
1,1273,13.0
1,1274,8.875
1,1275,24.75
1,1276,13.125
1,1277,29.875
1,1278,18.0
1,1279,20.875
1,1280,17.375
1,1281,25.125
1,1282,23.5
1,1283,9.5
1,1284,10.75
1,1285,28.125
1,1286,5.25
1,1287,20.25
1,1288,20.0
1,1289,7.34375
1,1290,14.8125
1,1291,26.875
1,1292,23.875
1,1293,10.125
1,1294,17.5
1,1295,9.3125
1,1296,28.5
1,1297,11.25
1,1298,12.0625
1,1299,26.0
1,1300,25.5
1,1301,20.25
1,1302,5.75
1,1303,11.0
1,1304,6.21875
1,1305,10.75
1,1306,6.6875
1,1307,29.0
1,1308,3.125
1,1309,4.96875
1,1310,2.5625
1,1311,11.8125
1,1312,4.8125
1,1313,15.5625
1,1314,23.75
1,1315,29.75
1,1316,28.25
1,1317,12.3125
1,1318,23.0
1,1319,26.0
1,1320,21.625
1,1321,6.5
1,1322,6.78125
1,1323,25.125
1,1324,17.125
1,1325,20.5
1,1326,10.625
1,1327,7.0
1,1328,11.5625
1,1329,12.375
1,1330,6.5625
1,1331,17.0
1,1332,24.625
1,1333,11.25
1,1334,28.875
1,1335,19.375
1,1336,30.125
1,1337,21.5
1,1338,27.625
1,1339,13.0625
1,1340,19.125
1,1341,20.625
1,1342,8.5
1,1343,25.125
1,1344,16.375
1,1345,11.625
1,1346,32.25
1,1347,24.0
1,1348,10.4375
1,1349,23.25
1,1350,18.75
1,1351,22.5
1,1352,24.75
1,1353,28.25
1,1354,9.25
1,1355,29.375
1,1356,17.375
1,1357,24.5
1,1358,10.0625
1,1359,25.875
1,1360,6.0625
1,1361,5.625
1,1362,8.5625
1,1363,3.859375
1,1364,21.125
1,1365,4.5625
1,1366,25.875
1,1367,7.46875
1,1368,13.3125
1,1369,11.5625
1,1370,9.4375
1,1371,17.25
1,1372,13.4375
1,1373,19.0
1,1374,23.875
1,1375,6.15625
1,1376,14.875
1,1377,10.75
1,1378,7.65625
1,1379,22.375
1,1380,7.96875
1,1381,11.25
1,1382,10.1875
1,1383,16.875
1,1384,10.6875
1,1385,26.125
1,1386,25.5
1,1387,13.25
1,1388,17.5
1,1389,5.0
1,1390,9.5625
1,1391,14.0
1,1392,22.875
1,1393,14.125
1,1394,29.375
1,1395,25.75
1,1396,19.75
1,1397,27.375
1,1398,25.75
1,1399,9.75
1,1400,5.21875
1,1401,12.875
1,1402,21.625
1,1403,22.375
1,1404,24.625
1,1405,3.0625
1,1406,4.75
1,1407,24.75
1,1408,31.75
1,1409,24.5
1,1410,21.75
1,1411,20.875
1,1412,9.6875
1,1413,4.09375
1,1414,25.125
1,1415,14.3125
1,1416,25.875
1,1417,3.640625
1,1418,19.625
1,1419,9.125
1,1420,9.625
1,1421,10.8125
1,1422,19.25
1,1423,8.1875
1,1424,31.0
1,1425,20.875
1,1426,5.375
1,1427,3.09375
1,1428,22.625
1,1429,16.625
1,1430,21.0
1,1431,20.5
1,1432,14.5
1,1433,27.0
1,1434,16.375
1,1435,10.8125
1,1436,14.5625
1,1437,20.25
1,1438,23.5
1,1439,27.375
1,1440,17.375
1,1441,15.875
1,1442,22.375
1,1443,27.75
1,1444,16.125
1,1445,11.3125
1,1446,21.875
1,1447,16.625
1,1448,22.125
1,1449,2.953125
1,1450,12.1875
1,1451,20.75
1,1452,25.25
1,1453,26.875
1,1454,11.9375
1,1455,12.0
1,1456,10.9375
1,1457,18.375
1,1458,3.203125
1,1459,20.75
1,1460,13.25
1,1461,22.875
1,1462,6.3125
1,1463,24.0
1,1464,25.5
1,1465,23.25
1,1466,6.875
1,1467,20.875
1,1468,27.375
1,1469,13.625
1,1470,20.5
1,1471,25.0
1,1472,9.875
1,1473,21.0
1,1474,12.1875
1,1475,32.5
1,1476,16.25
1,1477,13.125
1,1478,13.4375
1,1479,17.25
1,1480,20.25
1,1481,9.3125
1,1482,26.875
1,1483,25.5
1,1484,20.25
1,1485,16.25
1,1486,7.3125
1,1487,28.5
1,1488,17.125
1,1489,30.25
1,1490,10.0625
1,1491,21.125
1,1492,16.625
1,1493,28.875
1,1494,3.890625
1,1495,25.375
1,1496,19.125
1,1497,17.625
1,1498,21.125
1,1499,22.875
1,1500,24.875
1,1501,14.75
1,1502,22.875
1,1503,15.5
1,1504,11.625
1,1505,25.625
1,1506,17.125
1,1507,18.0
1,1508,23.5
1,1509,30.25
1,1510,25.375
1,1511,17.875
1,1512,12.9375
1,1513,13.125
1,1514,21.0
1,1515,18.125
1,1516,17.5
1,1517,20.5
1,1518,18.625
1,1519,22.75
1,1520,24.125
1,1521,8.125
1,1522,13.875
1,1523,17.75
1,1524,15.4375
1,1525,21.125
1,1526,26.25
1,1527,18.0
1,1528,16.75
1,1529,15.75
1,1530,19.625
1,1531,2.328125
1,1532,9.125
1,1533,20.0
1,1534,1.1796875
1,1535,24.25
1,1536,23.75
1,1537,9.25
1,1538,24.75
1,1539,21.25
1,1540,21.25
1,1541,23.625
1,1542,23.875
1,1543,5.40625
1,1544,15.1875
1,1545,31.0
1,1546,21.25
1,1547,28.25
1,1548,22.375
1,1549,14.375
1,1550,23.625
1,1551,15.125
1,1552,27.25
1,1553,31.375
1,1554,7.6875
1,1555,11.0
1,1556,13.875
1,1557,8.9375
1,1558,8.75
1,1559,20.875
1,1560,25.625
1,1561,15.0
1,1562,17.75
1,1563,23.5
1,1564,24.0
1,1565,6.0
1,1566,9.0625
1,1567,17.625
1,1568,11.75
1,1569,20.875
1,1570,20.375
1,1571,28.375
1,1572,22.875
1,1573,18.125
1,1574,18.0
1,1575,21.75
1,1576,23.625
1,1577,23.0
1,1578,22.5
1,1579,23.75
1,1580,26.875
1,1581,12.8125
1,1582,17.25
1,1583,28.5
1,1584,21.875
1,1585,18.375
1,1586,23.625
1,1587,22.5
1,1588,26.75
1,1589,20.375
1,1590,22.25
1,1591,7.0625
1,1592,21.375
1,1593,5.75
1,1594,18.875
1,1595,22.75
1,1596,15.625
1,1597,4.09375
1,1598,22.25
1,1599,18.0
1,1600,24.375
1,1601,18.75
1,1602,25.75
1,1603,13.1875
1,1604,24.375
1,1605,16.0
1,1606,8.3125
1,1607,11.125
1,1608,9.25
1,1609,29.875
1,1610,12.6875
1,1611,30.25
1,1612,20.75
1,1613,27.25
1,1614,9.3125
1,1615,6.0625
1,1616,24.25
1,1617,24.25
