Ejecucion,Indice,Valor
1,186,-3.1643090248
1,187,-1.1358178854
1,188,5.7027487755
1,189,-2.4561593533
1,190,-0.70557904243
1,191,-2.8315479755
1,192,-4.7472062111
1,193,1.236448288
1,194,-0.99382829666
1,195,1.1768369675
1,196,-1.2421424389
1,197,-2.3487024307
1,198,-3.697619915
1,199,1.0296541452
1,200,-0.86586970091
1,201,0.48941877484
1,202,4.9331440926
1,203,0.99377220869
1,204,-4.521086216
1,205,-1.8739349842
1,206,-10.129898071
1,207,-1.8698183298
1,208,-2.1334609985
1,209,-3.2852127552
1,210,-0.57592797279
1,211,3.6996064186
1,212,2.4406774044
1,213,3.109762907
1,214,4.2532496452
1,215,-2.1830720901
1,216,-1.3012238741
1,217,0.43036046624
1,218,-1.433134675
1,219,-1.6578006744
1,220,-5.0405397415
1,221,-1.2180167437
1,222,-1.5365145206
1,223,4.9687285423
1,224,-1.0699005127
1,225,4.9913191795
1,226,2.1827118397
1,227,1.1121448278
1,228,-0.89916586876
1,229,2.3557002544
1,230,-1.1176623106
1,231,-1.5459028482
1,232,9.4638996124
1,233,-0.48617306352
1,234,6.0171351433
1,235,1.6315875053
1,236,2.9467196465
1,237,4.1950631142
1,238,0.8059720397
1,239,0.38123822212
1,240,3.9396443367
1,241,0.71725863218
1,242,-3.7018322945
1,243,0.67166382074
1,244,-2.7272524834
1,245,1.2146987915
1,246,-1.0724525452
1,247,2.8575770855
1,248,0.74450182915
1,249,-1.8927687407
1,250,-0.46668118238
1,251,-0.64729386568
1,252,-0.95259016752
1,253,-1.5401827097
1,254,-2.4391658306
1,255,-3.1476390362
1,256,-0.58626151085
1,257,1.191998601
1,258,2.5147657394
1,259,3.1934194565
1,260,1.9873963594
1,261,-0.28710758686
1,262,0.59829139709
1,263,-4.1686372757
1,264,-4.83182621
1,265,1.781654954
1,266,1.3918380737
1,267,1.3587778807
1,268,0.19837276638
1,269,-1.6576281786
1,270,-5.0822062492
1,271,0.27054700255
1,272,3.8523876667
1,273,0.71464926004
1,274,0.61241102219
1,275,-2.3560199738
1,276,-1.3635497093
1,277,0.062487952411
1,278,1.7911845446
1,279,-5.3988280296
1,280,5.1734490395
1,281,-0.019411968067
1,282,2.8965027332
1,283,-0.46856182814
1,284,0.44844576716
1,285,-1.1681008339
1,286,-2.6053316593
1,287,0.78171288967
1,288,-3.3085176945
1,289,-1.5032218695
1,290,2.0014531612
1,291,-4.2537369728
1,292,0.18132175505
1,293,0.3469389677
1,294,-0.66177642345
1,295,0.57873153687
1,296,-4.8306584358
1,297,0.65487933159
1,298,0.57428586483
1,299,-0.63168305159
1,300,1.5571154356
1,301,-0.090063199401
1,302,0.82386350632
1,303,2.1773123741
1,304,-1.0443618298
1,305,-2.2056558132
1,306,-0.024468000978
1,307,-4.248497963
1,308,-4.8410615921
1,309,-2.6185758114
1,310,-0.80051004887
1,311,-1.9609335661
1,312,-0.084625467658
1,313,-1.8868414164
1,314,4.9990115166
1,315,0.92442876101
1,316,3.315779686
1,317,-3.801684618
1,318,3.4415822029
1,319,-1.7539185286
1,320,-5.8168296814
1,321,3.5927596092
1,322,-2.6035671234
1,323,0.31741034985
1,324,1.5071656704
1,325,-0.64845448732
1,326,-6.9987874031
1,327,-0.44022288918
1,328,2.7718853951
1,329,-2.4706726074
1,330,3.0002167225
1,331,-1.4327011108
1,332,1.270856142
1,333,6.7831730843
1,334,1.2826479673
1,335,4.6503591537
1,336,-5.8500189781
1,337,-0.015286565758
1,338,-5.4518303871
1,339,-1.5275244713
1,340,-1.4152114391
1,341,0.19909006357
1,342,-3.234650135
1,343,-1.4837055206
1,344,3.3868427277
1,345,-4.0231909752
1,346,3.0062644482
1,347,-2.198682785
1,348,2.1640605927
1,349,2.8896944523
1,350,-1.7476741076
1,351,0.1469848603
1,352,1.8526366949
1,353,-0.2428265959
1,354,4.4442019463
1,355,-0.62779670954
1,356,-0.18821962178
1,357,0.50408828259
1,358,0.145544976
1,359,1.2294001579
1,360,-7.030787468
1,361,-0.56264650822
1,362,3.3366041183
1,363,-4.3491206169
1,364,-2.8719332218
1,365,-3.3400528431
1,366,4.3887205124
1,367,-3.0279445648
1,368,0.91001403332
1,369,-1.9394148588
1,370,-2.7934317589
1,371,-1.3138203621
1,372,-0.73077696562
1,373,0.3787098825
1,374,-4.3748173714
1,375,-4.7754101753
1,376,0.78526389599
1,377,0.85257929564
1,378,0.67513608932
1,379,-1.968256712
1,380,6.077231884
1,381,0.81113004684
1,382,1.8559252024
1,383,-6.7362546921
1,384,-4.7155456543
1,385,1.0707557201
1,386,2.8756871223
1,387,1.6923793554
1,388,-2.1083636284
1,389,-2.2608864307
1,390,-0.21085967124
1,391,3.264601469
1,392,-2.5001926422
1,393,-4.4692292213
1,394,-1.1641633511
1,395,-1.9783993959
1,396,-1.1234463453
1,397,-2.2043898106
1,398,2.6833207607
1,399,-1.7668483257
1,400,2.8932430744
1,401,1.5899450779
1,402,-3.9394984245
1,403,-2.388753891
1,404,1.5850943327
1,405,0.30669391155
1,406,2.6750845909
1,407,2.0752091408
1,408,3.2219905853
1,409,1.5264159441
1,410,2.502956152
1,411,0.64813739061
1,412,2.6182978153
1,413,0.85314923525
1,414,-3.2014472485
1,415,-0.86473542452
1,416,0.89301896095
1,417,2.9214069843
1,418,-1.1055892706
1,419,-0.97266346216
1,420,-1.8296513557
1,421,-4.5138239861
1,422,-0.80496299267
1,423,2.0346479416
1,424,3.9757885933
1,425,-0.41056129336
1,426,-1.4431830645
1,427,1.4571185112
1,428,3.434217453
1,429,3.1487455368
1,430,-2.1409592628
1,431,-1.3720920086
1,432,0.79132395983
1,433,-5.1813750267
1,434,-1.0813298225
1,435,3.938482523
1,436,0.42950960994
1,437,0.61061137915
1,438,3.4732577801
1,439,-3.7644145489
1,440,2.750095129
1,441,-0.25666970015
1,442,-1.5103573799
1,443,-1.4908721447
1,444,0.8020581007
1,445,-5.9369945526
1,446,-0.31718599796
1,447,1.4868586063
1,448,-4.6944894791
1,449,1.9066748619
1,450,2.568570137
1,451,1.783849597
1,452,3.4769129753
1,453,2.5599217415
1,454,-4.9862127304
1,455,2.9152302742
1,456,0.78931093216
1,457,0.41023492813
1,458,-0.032149732113
1,459,1.149995923
1,460,-5.9165329933
1,461,-2.4335241318
1,462,-4.2346439362
1,463,-1.9514205456
1,464,-0.14475250244
1,465,-2.6471326351
1,466,-0.62913125753
1,467,-3.4585900307
1,468,1.5542668104
1,469,0.4231928587
1,470,-3.2732446194
1,471,-3.6724634171
1,472,-2.9059317112
1,473,-0.59035021067
1,474,1.258823514
1,475,3.2502167225
1,476,3.2326114178
1,477,-3.0595135689
1,478,1.0026327372
1,479,1.7880328894
1,480,0.71913176775
1,481,-1.5756778717
1,482,3.1156740189
1,483,-1.6533505917
1,484,-1.3512631655
1,485,-0.64808958769
1,486,1.1189931631
1,487,2.6339356899
1,488,-4.32218647
1,489,5.399210453
1,490,1.1830945015
1,491,-2.9747960567
1,492,1.407237649
1,493,-2.3630182743
1,494,-0.021172165871
1,495,0.57653915882
1,496,4.5088758469
1,497,-1.9644503593
1,498,-0.78157693148
1,499,-8.3177213669
1,500,1.792555809
1,501,-1.1047434807
1,502,0.84519416094
1,503,1.568364501
1,504,-0.3869355917
1,505,2.5418725014
1,506,-0.78180247545
1,507,-1.3358843327
1,508,1.9761884212
1,509,-1.4280465841
1,510,-0.23739442229
1,511,3.5850710869
1,512,1.0200322866
1,513,5.7682719231
1,514,-3.4001843929
1,515,-1.9153815508
1,516,-3.4054830074
1,517,-1.8298462629
1,518,-2.622733593
1,519,-2.9331469536
1,520,-2.018201828
1,521,5.1360340118
1,522,-3.0987827778
1,523,0.063095405698
1,524,2.9593515396
1,525,1.5040724277
1,526,-0.60808128119
1,527,-0.065383225679
1,528,-1.6097900867
1,529,-0.5599565506
1,530,-1.0401246548
1,531,0.36658409238
1,532,-1.675807476
1,533,4.4128370285
1,534,2.1458108425
1,535,-0.63333201408
1,536,1.6375128031
1,537,0.39058536291
1,538,-0.93781155348
1,539,-0.79609960318
1,540,-0.71067863703
1,541,0.38028284907
1,542,-2.533926487
1,543,0.73443776369
1,544,2.3038396835
1,545,-2.1119339466
1,546,-1.0411282778
1,547,-0.82693886757
1,548,-1.059145689
1,549,-1.7051694393
1,550,3.2841219902
1,551,1.7837135792
1,552,0.56474232674
1,553,1.6076332331
1,554,2.2174360752
1,555,5.6924533844
1,556,-3.550311327
1,557,-0.98441410065
1,558,1.2784583569
1,559,-2.3895533085
1,560,4.047709465
1,561,-1.9339652061
1,562,-1.1813856363
1,563,-4.532063961
1,564,1.17099154
1,565,1.3889513016
1,566,2.8830103874
1,567,0.94395899773
1,568,3.7337663174
1,569,1.0745478868
1,570,3.2064239979
1,571,-1.3004748821
1,572,-3.9247009754
1,573,2.9096958637
1,574,-5.7085232735
1,575,-2.7958898544
1,576,6.6189293861
1,577,-4.2545790672
1,578,-0.80418217182
1,579,-2.2078783512
1,580,-1.1262788773
1,581,-1.1950594187
1,582,-1.0081397295
1,583,5.5342264175
1,584,-0.33088931441
1,585,-2.3846819401
1,586,-4.7545647621
1,587,-2.5560348034
1,588,0.44423183799
1,589,1.3541675806
1,590,4.3565120697
1,591,-3.2254133224
1,592,0.67602688074
1,593,-2.8926875591
1,594,0.74209988117
1,595,1.919711709
1,596,-0.55221915245
1,597,-4.0236845016
1,598,2.1410238743
1,599,-4.3527202606
1,600,-1.9318618774
1,601,-0.7658432126
1,602,-1.1165251732
1,603,2.614784956
1,604,4.0807886124
1,605,-0.34972134233
1,606,-1.4211343527
1,607,-5.3130059242
1,608,1.6956624985
1,609,6.2717418671
1,610,-0.2787784636
1,611,1.5633887053
1,612,-2.5233325958
1,613,2.0182323456
1,614,-1.7015323639
1,615,0.83373719454
1,616,5.3036398888
1,617,-6.2062835693
1,618,2.3630330563
1,619,-1.4567810297
1,620,-1.8952186108
1,621,-1.7162641287
1,622,-0.76385873556
1,623,-0.76603323221
1,624,3.9984829426
1,625,2.4093925953
1,626,0.65415477753
1,627,5.6519675255
1,628,4.6463017464
1,629,-0.73667401075
1,630,-3.136282444
1,631,-0.98825609684
1,632,-0.35165783763
1,633,-1.1996648312
1,634,-0.48900908232
1,635,-1.7286506891
1,636,3.0477051735
1,637,1.6292535067
1,638,3.2252004147
1,639,2.779689312
1,640,-0.20145539939
1,641,4.0308623314
1,642,2.373903513
1,643,-1.6001317501
1,644,2.2996208668
1,645,-2.2066175938
1,646,-1.5256713629
1,647,-3.9392707348
1,648,0.61896771193
1,649,-2.3043992519
1,650,3.4685399532
1,651,2.7460100651
1,652,-1.1937974691
1,653,-1.6864176989
1,654,1.8374967575
1,655,1.0571696758
1,656,2.4734096527
1,657,-1.9727908373
1,658,-2.587954998
1,659,-3.0133829117
1,660,0.10205901414
1,661,-2.6231174469
1,662,-3.596909523
1,663,-0.80805563927
1,664,-2.6812312603
1,665,-3.9913179874
1,666,-3.8058247566
1,667,2.2393991947
1,668,1.1602637768
1,669,-3.8755934238
1,670,-4.3475394249
1,671,-3.8098063469
1,672,4.397816658
1,673,-3.4171719551
1,674,0.12321608514
1,675,-6.9610171318
1,676,-1.515519619
1,677,3.9059541225
1,678,2.5526535511
1,679,2.2318940163
1,680,7.0828652382
1,681,-3.8002848625
1,682,1.5327247381
1,683,5.1109085083
1,684,2.8305153847
1,685,-3.3156092167
1,686,-1.3393150568
1,687,-0.69067764282
1,688,-0.49151754379
1,689,-3.9542434216
1,690,-0.31691160798
1,691,-1.7981978655
1,692,-0.5284614563
1,693,-1.6297646761
1,694,-0.44803482294
1,695,3.9640791416
1,696,3.3582134247
1,697,-1.6263763905
1,698,-3.1726927757
1,699,-0.52611243725
1,700,4.2311682701
1,701,2.0072333813
1,702,2.7561590672
1,703,-5.0655522346
1,704,-1.7421830893
1,705,-1.8615154028
1,706,-1.7811973095
1,707,1.9521753788
1,708,0.47483211756
1,709,-0.13297766447
1,710,3.0704848766
1,711,-3.122387886
1,712,2.3601138592
1,713,-2.0295939445
1,714,-4.0535321236
1,715,-3.301794529
1,716,-0.26854932308
1,717,1.0855637789
1,718,-1.4977158308
1,719,-3.6615746021
1,720,5.0704045296
1,721,-0.26406019926
1,722,1.1036480665
1,723,-2.4928081036
1,724,-0.33399674296
1,725,-2.0538575649
1,726,-0.083650708199
1,727,2.8603863716
1,728,2.6696937084
1,729,-2.7109074593
1,730,-1.1954170465
1,731,-2.4241275787
1,732,0.10211002082
1,733,-3.1731696129
1,734,1.1518750191
1,735,0.59192299843
1,736,0.54740953445
1,737,1.8927967548
1,738,-2.8285200596
1,739,-2.3440039158
1,740,-3.4695379734
1,741,3.3131043911
1,742,2.0177738667
1,743,2.045776844
1,744,-3.083884716
1,745,-0.79447346926
1,746,-2.4225828648
1,747,-2.4478485584
1,748,3.0478367805
1,749,0.16963948309
1,750,0.39456355572
1,751,0.058092903346
1,752,-1.6720836163
1,753,0.89984828234
1,754,4.4987025261
1,755,-3.9703745842
1,756,-0.4991773665
1,757,-3.4408311844
1,758,-2.9954342842
1,759,0.6430772543
1,760,4.4874277115
1,761,-2.2897391319
1,762,-0.30507686734
1,763,1.4595848322
1,764,3.5111002922
1,765,3.0608093739
1,766,-8.1488084793
1,767,-0.37074291706
1,768,-0.5455301404
1,769,-4.9052410126
1,770,0.099853038788
1,771,-0.43834084272
1,772,-3.5837550163
1,773,-0.52946257591
1,774,1.9688093662
1,775,4.7961521149
1,776,7.2129979134
1,777,6.079823494
1,778,0.95314824581
1,779,6.3675026894
1,780,-1.8804715872
1,781,0.16949309409
1,782,-2.8012068272
1,783,1.6477758884
1,784,3.6082010269
1,785,2.4979643822
1,786,-5.3746404648
1,787,-3.5069346428
1,788,3.3257451057
1,789,-2.165425539
1,790,-8.4838943481
1,791,-0.069390490651
1,792,2.2951574326
1,793,1.141428709
1,794,-3.4333622456
1,795,-1.0206794739
1,796,0.72624903917
1,797,1.2084007263
1,798,2.8796243668
1,799,1.4765604734
1,800,1.3972244263
1,801,-4.0466361046
1,802,-3.9518256187
1,803,-4.1673364639
1,804,-0.305811584
1,805,-0.77393770218
1,806,-1.1750781536
1,807,2.8208317757
1,808,2.8555853367
1,809,0.96622532606
1,810,5.5035853386
1,811,2.4271836281
1,812,0.89006596804
1,813,-6.6124000549
1,814,0.18467493355
1,815,-3.0312652588
1,816,0.53773200512
1,817,-1.6882271767
1,818,-5.1289367676
1,819,-3.5177526474
1,820,3.2857904434
1,821,1.385799408
1,822,-0.93664377928
1,823,1.8175791502
1,824,2.0799241066
1,825,2.2493975163
1,826,-1.3225544691
1,827,-3.067540884
1,828,1.1896762848
1,829,4.3260369301
1,830,-3.1953194141
1,831,-5.8393592834
1,832,-2.7941286564
1,833,0.16989019513
1,834,-1.4948142767
1,835,2.7872350216
1,836,-3.1879281998
1,837,-1.3334727287
1,838,-4.0924282074
1,839,1.8002929688
1,840,-0.16758410633
1,841,-3.1113455296
1,842,1.3061915636
1,843,3.8091411591
1,844,1.9220501184
1,845,-4.4705233574
1,846,-2.5594902039
1,847,-3.0433721542
1,848,0.22651389241
1,849,-2.0248513222
1,850,-5.7380142212
1,851,-1.6992771626
1,852,-3.2432909012
1,853,-1.868950963
1,854,-3.7463471889
1,855,-0.010438838042
1,856,-2.3412828445
1,857,-0.72576391697
1,858,0.77568548918
1,859,-2.9427347183
1,860,-1.8296033144
1,861,3.7049121857
1,862,2.0134887695
1,863,-0.7191978097
1,864,1.7160518169
1,865,-1.3217897415
1,866,1.2115468979
1,867,0.66207885742
1,868,-6.0704407692
1,869,-0.28487482667
1,870,0.66854822636
1,871,-1.2168774605
1,872,0.53915697336
1,873,-1.6852917671
1,874,2.5097131729
1,875,3.4683120251
1,876,1.7380162477
1,877,-2.6287939548
1,878,-1.2802695036
1,879,4.0025582314
1,880,-0.51645576954
1,881,-0.35183864832
1,882,2.2280225754
1,883,-2.0463368893
1,884,-1.1212500334
1,885,5.0830187798
1,886,-2.1654064655
1,887,3.631221056
1,888,1.3521085978
1,889,1.1633491516
1,890,-1.4276813269
1,891,0.98772829771
1,892,-4.3157892227
1,893,-3.2768468857
1,894,-2.6742312908
1,895,-4.8898825645
1,896,3.2137055397
1,897,2.2065889835
1,898,2.8162391186
1,899,-3.1537611485
1,900,3.96504426
1,901,2.4998919964
1,902,-1.6402765512
1,903,-2.2140612602
1,904,-1.9778902531
1,905,-1.0924010277
1,906,0.26372459531
1,907,-2.53723979
1,908,0.23698574305
1,909,-2.4307012558
1,910,-2.8238298893
1,911,3.5497832298
1,912,-2.8385210037
1,913,1.9260315895
1,914,1.1715649366
1,915,1.592668891
1,916,-3.1901626587
1,917,-1.2939196825
1,918,-4.0393686295
1,919,-0.76846200228
1,920,0.86163026094
1,921,-0.77988749743
1,922,-4.0240507126
1,923,4.5247583389
1,924,2.1484367847
1,925,-3.4415693283
1,926,-1.9903687239
1,927,0.43147459626
1,928,5.0405879021
1,929,2.1596150398
1,930,1.7966704369
1,931,-3.1393404007
1,932,2.4685041904
1,933,-2.0217444897
1,934,2.4838204384
1,935,7.7598662376
1,936,-1.2750049829
1,937,-0.099113225937
1,938,-3.2776305676
1,939,-1.1458158493
1,940,-2.2133421898
1,941,-3.4200129509
1,942,-0.58087986708
1,943,0.19045130908
1,944,3.5235011578
1,945,-3.8959634304
1,946,-1.5944719315
1,947,3.7831859589
1,948,-0.93592220545
1,949,-4.418990612
1,950,3.4396407604
1,951,0.30394691229
1,952,-4.6253633499
1,953,0.20641298592
1,954,0.62131494284
1,955,-5.7364096642
1,956,1.9659874439
1,957,5.0034360886
1,958,2.7794134617
1,959,-0.62536174059
1,960,-3.9462287426
1,961,-1.5517323017
1,962,3.7289590836
1,963,0.51634943485
1,964,-5.063683033
1,965,0.26069518924
1,966,0.3497248888
1,967,4.1454548836
1,968,1.8440449238
1,969,-1.9940756559
1,970,-4.8698701859
1,971,2.1647508144
1,972,1.9898761511
1,973,-0.51293188334
1,974,0.41315114498
1,975,-0.46925106645
1,976,0.80521404743
1,977,0.054278455675
1,978,-4.4083247185
1,979,-2.4560930729
1,980,-0.4945423305
1,981,0.35477948189
1,982,3.8787646294
1,983,-2.1192800999
1,984,-3.9506540298
1,985,1.2387901545
1,986,-2.4973027706
1,987,-2.8515915871
1,988,1.908357501
1,989,-0.33654868603
1,990,-0.500187397
1,991,-3.6911408901
1,992,2.4837963581
1,993,-2.111358881
1,994,-0.63035345078
1,995,3.8235449791
1,996,2.3780636787
1,997,1.6471660137
1,998,5.0872921944
1,999,2.668833971
1,1000,-0.50212925673
1,1001,0.1211187467
1,1002,0.2551010251
1,1003,0.8687864542
1,1004,0.99016171694
1,1005,1.9818736315
1,1006,-0.78302532434
1,1007,-0.67056292295
1,1008,-0.56972575188
1,1009,1.7580429316
1,1010,-0.75765359402
1,1011,3.4484498501
1,1012,0.18865759671
1,1013,-1.9864315987
1,1014,1.3589570522
1,1015,-3.9199097157
1,1016,0.1136758551
1,1017,-2.9786534309
1,1018,-0.4451854825
1,1019,-4.4674696922
1,1020,-4.3814067841
1,1021,10.541993141
1,1022,2.2069768906
1,1023,-0.039773516357
1,1024,-2.5914583206
1,1025,-0.93469113111
1,1026,-3.6081609726
1,1027,1.0937702656
1,1028,-4.2520208359
1,1029,2.0413234234
1,1030,0.28471672535
1,1031,0.34255835414
1,1032,-0.072991333902
1,1033,3.1894893646
1,1034,-1.1155520678
1,1035,6.1011257172
1,1036,3.7352893353
1,1037,3.8336422443
1,1038,2.3895843029
1,1039,0.27015793324
1,1040,5.0391778946
1,1041,1.2641621828
1,1042,3.7986180782
1,1043,1.8256822824
1,1044,-0.35481953621
1,1045,3.6024508476
1,1046,-1.8190675974
1,1047,-1.6128190756
1,1048,-0.62197232246
1,1049,0.03562201187
1,1050,2.0388433933
1,1051,1.1592955589
1,1052,-2.5055208206
1,1053,2.0859868526
1,1054,-1.3484933376
1,1055,1.3650346994
1,1056,-1.5216062069
1,1057,-2.8473665714
1,1058,3.9410684109
1,1059,-6.5438313484
1,1060,-1.5955184698
1,1061,-0.90005558729
1,1062,-0.16827601194
1,1063,1.1821261644
1,1064,1.5098218918
1,1065,0.98369455338
1,1066,3.8315031528
1,1067,-3.130808115
1,1068,1.2024549246
1,1069,-1.7946254015
1,1070,-3.6339993477
1,1071,1.7005473375
1,1072,0.45431914926
1,1073,1.0040531158
1,1074,0.3467053771
1,1075,0.26759901643
1,1076,-4.2652344704
1,1077,0.8060054183
1,1078,-2.6672232151
1,1079,0.16439799964
1,1080,-0.44180014729
1,1081,-3.0453126431
1,1082,-0.48463648558
1,1083,0.66539806128
1,1084,-0.87883383036
1,1085,-2.0471777916
1,1086,1.1109422445
1,1087,2.8805844784
1,1088,-0.047605626285
1,1089,0.59610044956
1,1090,-0.52383255959
1,1091,-3.5380027294
1,1092,-3.6851403713
1,1093,5.0627985001
1,1094,3.1019349098
1,1095,1.9146903753
1,1096,3.4239561558
1,1097,-0.89505821466
1,1098,-4.203016758
1,1099,-4.8877696991
1,1100,-0.50374215841
1,1101,-2.9633352757
1,1102,-1.8930422068
1,1103,1.7884696722
1,1104,2.4976694584
1,1105,4.9665689468
1,1106,-2.43359828
1,1107,-3.7499115467
1,1108,0.80016225576
1,1109,0.97041141987
1,1110,9.1707105637
1,1111,5.962747097
1,1112,-0.62683773041
1,1113,-1.6712236404
1,1114,1.0632516146
1,1115,1.0805315971
1,1116,-2.7936038971
1,1117,-6.1269402504
1,1118,4.3574595451
1,1119,-3.9773983955
1,1120,0.6014444828
1,1121,-6.085064888
1,1122,-2.6080253124
1,1123,0.079844973981
1,1124,-2.32330966
1,1125,1.8223900795
1,1126,-0.60677939653
1,1127,-1.3764190674
1,1128,-0.35181239247
1,1129,5.5945806503
1,1130,-2.5749330521
1,1131,-2.5137879848
1,1132,-2.8569533825
1,1133,-1.6985681057
1,1134,-2.3886537552
1,1135,4.6632628441
1,1136,1.873745203
1,1137,-1.6766967773
1,1138,-3.7493646145
1,1139,-4.372610569
1,1140,3.5151748657
1,1141,0.11099135876
1,1142,-0.60629785061
1,1143,-0.16702724993
1,1144,0.75855302811
1,1145,2.6138033867
1,1146,1.8434758186
1,1147,-0.47407218814
1,1148,0.70927995443
1,1149,0.80321323872
1,1150,6.0849018097
1,1151,-0.68846929073
1,1152,0.92981684208
1,1153,5.1183853149
1,1154,-3.8616428375
1,1155,0.5236364007
1,1156,1.2538105249
1,1157,-1.9284877777
1,1158,8.5817928314
1,1159,-4.6240582466
1,1160,-0.58942329884
1,1161,6.4309725761
1,1162,4.0955023766
1,1163,0.59543627501
1,1164,-0.65625435114
1,1165,-4.2205114365
1,1166,2.3958160877
1,1167,0.5849531889
1,1168,-5.4658288956
1,1169,2.2972900867
1,1170,0.13789115846
1,1171,10.295855522
1,1172,-3.1582551003
1,1173,4.6021761894
1,1174,-1.3046550751
1,1175,2.5360779762
1,1176,0.76522612572
1,1177,-0.07539575547
1,1178,-2.2706561089
1,1179,0.58370190859
1,1180,2.5065925121
1,1181,-0.83355289698
1,1182,-5.3818297386
1,1183,0.81075781584
1,1184,-3.3502821922
1,1185,4.3380260468
1,1186,1.9528536797
1,1187,-0.98085546494
1,1188,-3.6461055279
1,1189,2.2426097393
1,1190,-3.5763614178
1,1191,-0.86053609848
1,1192,-2.0091898441
1,1193,4.9086751938
1,1194,2.519585371
1,1195,3.9543967247
1,1196,1.1665263176
1,1197,-3.2399282455
1,1198,-1.3324824572
1,1199,4.9528012276
1,1200,1.3122360706
1,1201,6.7793159485
1,1202,0.96827995777
1,1203,0.70646816492
